product_id,detail_url,title,price,category,competitor,materiaal,kleur,afmeting,details,onderhoudsvoorschriften
DEQ18PRI70490-107932,https://www.westwingnow.nl/fluwelen-hoekbank-moby-86593.html?simple=DEQ18PRI70490-107932,Fluwelen hoekbank Moby,vanaf 1399.-,corner_sofa,westwingnow,Bekleding: fluweel (polyester)Martindale score bekleding: 100.000Vulling: schuimvulling met nosag-veringSchuim: Oeko-Tex Standard 100 gecertificeerdDichtheid: 30 kg/m³Frame: massief grenenhoutPoten: gepoedercoat metaal,Bekleding: bruingrijsPoten: zwart,"Totaal:B 280 cm, H 80 cm, D 160 cmElement:B 174 cm, H 80 cm, D 73 cmZitvlak element:B 160 cm, H 45 cm, D 56 cmHoekdeel:B 106 cm, H 80 cm, D 160 cmZitvlak hoekdeel:B 92 cm, H 45 cm, D 133 cmArmleuningen: H 66 cmPoten: alle H 22 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",Lichte vlekken kunnen met een vochtige doek worden verwijderd.
DEQ18AND02436-107338,https://www.westwingnow.nl/fluwelen-hoekbank-fluente-86176.html?simple=DEQ18AND02436-107338,Fluwelen hoekbank Fluente,vanaf 1299.-,corner_sofa,westwingnow,Bekleding: fluweel (hoogwaardig polyester)Martindale score bekleding: 100.000Frame: massief grenenhoutVulling: schuimvulling met nosag-veringSchuim: Oeko-Tex Standard 100 gecertificeerdDichtheid: 30 kg/m³Poten: gelakt metaal,Bekleding: bruingrijsPoten: zwart,"Totaal:B 221 cm, H 85 cm, D 200 cmZitvlak:B 204 cm, H 45 cm, D 54 cmZitvlak hoekdeel:B 54 cm, H 45 cm, D 183 cmPoten: alle H 15 cmArmleuningen: H 65 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",Lichte vlekken kunnen met een vochtige doek worden verwijderd.
DEQ17NOR62562-101883,https://www.westwingnow.nl/hoekbank-zach-81417.html?simple=DEQ17NOR62562-101883,Hoekbank Zach,vanaf 999.-,corner_sofa,westwingnow,"Bekleding: polypropyleenPoten: kunststofVulling: schuimstof (25 kg/m³) met extra vezelbekleding op nosag-veringOnderstel: spaanplaat en massief houtMartindale score bekleding: 49.000, zeer hoge slijtweerstand",Bekleding: antracietPoten: zwart,"Totaal:B 300 cm, H 82 cm, D 213 cm respectievelijk D 90 cmZitvlak:B 260 cm, H 45 cm, D 72 cmZitdiepte hoekdeel: 193 cmArmleuningen: H 64 cm","Hoekbank inclusief 3 zitkussens, 6 rugkussens en 5 sierkussens.Het hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De hoezen en kussens zijn afneembaar.Belastbaarheid: max. 120 kg per zitplek.De bank wordt in 2 delen geleverd en dient nog te worden samengesteld.",Het is aanbevolen om de hoezen met de hand te wassen.
DEQ18BRA63198-115393,https://www.westwingnow.nl/hoekbank-emma-92760.html?simple=DEQ18BRA63198-115393,Hoekbank Emma,vanaf 1499.-,corner_sofa,westwingnow,Bekleding: polyesterMartindale score bekleding: 100.000Vulling: schuimvulling met nosag-veringSchuim: Oeko-Tex Standard 100 gecertificeerdDichtheid: 30 kg/m³Frame: massief grenenhoutPoten: gegalvaniseerd metaal,Bekleding: zwartPoten: glanzend chroomkleurig,"Totaal:B 302 cm, H 84 cm, D 220 cmZitvlak element:B 170 cm, H 45 cm, D 70 cmZitvlak hoekdeel:B 75 cm, H 45 cm, D 180 cmPoten: alle H 20 cmArmleuningen: H 66 cm","HoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Alleen de poten dienen nog gemonteerd te worden.",Lichte vlekken kunnen met een vochtige doek worden verwijderd.
DEQ18WES21478-125435,https://www.westwingnow.nl/fluwelen-hoekbank-cucita-99948.html?simple=DEQ18WES21478-125435,Fluwelen hoekbank Cucita,1424.-,corner_sofa,westwingnow,Bekleding: fluweel (polyester)Martindale score bekleding: 100.000Vulling: schuimstof en vezelmateriaal met nosag-veringSchuimstof: Oeko-Tex Standard 100 gecertificeerdDichtheid: 30 kg/m³Frame: massief grenenhoutPoten: gelakt metaal,Bekleding: rozePoten: zwart,"Totaal:B 262 cm, H 81 cm, D 163 cmElement:B 172 cm, H 81 cm, D 90 cmZitvlak element:B 152 cm, H 42 cm, D 60 cmHoekdeel:B 90 cm, H 81 cm, D 163 cmZitvlak hoekdeel:B 70 cm, H 42 cm, D 130 cmPoten: alle H 15 cmArmleuningen: H 60 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",Lichte vlekken kunnen met een vochtige doek worden verwijderd.
DEQ18POR55262-114159,https://www.westwingnow.nl/fluwelen-hoekbank-luna-91803.html?simple=DEQ18POR55262-114159,Fluwelen hoekbank Luna,1499.-,corner_sofa,westwingnow,Bekleding: fluweel (100% polyester)Frame: massief beukenhoutVulling: schuimvulling met nosag-veringDichtheid: 30 kg/m³Poten: gegalvaniseerd metaal,Bekleding: donkergroenPoten: glanzend chroomkleurig,"Totaal:B 280 cm, H 88 cm, D 184 cmZitvlak element:B 174 cm, H 45 cm, D 56 cmZitvlak hoekdeel:B 56 cm, H 45 cm, D 146 cmPoten: alle H 15 cmArmleuning: H 66 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 80.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",
DEQ17LUD82198-122124,https://www.westwingnow.nl/hoekbank-vitoria-82316.html?simple=DEQ17LUD82198-122124,Hoekbank Vitoria,1627.-,corner_sofa,westwingnow,"Bekleding: polyesterPoten: kunststofVulling: vormvast polyetherschuim op golfvering (zitvlak) en rubber riemen (rugleuning)Onderstel: spaanplaat, beukenhoutMartindale score bekleding: 35.000, zeer hoge slijtweerstand",Bekleding: donkergrijsPoten: zwart,"Totaal:B 324 cm, H 70 cm, D 170 cmZitvlak:B 264 cm, H 44 cm, D 71 cmHoekdeel: B 120 cm, D 170 cmZitvlak hoekdeel: B 90 cm, D 151 cm",Hoekbank inclusief 4 rugkussens en 2 sierkussens.Het hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De kussenhoezen zijn afneembaar.Belastbaarheid: max. 120 kg per zitplek.De bank wordt in 2 delen geleverd en dient nog te worden samengesteld.,Chemische reiniging van de bekleding wordt aanbevolen.
DEQ18NOR03707-122190,https://www.westwingnow.nl/fluwelen-hoekbank-haga-93832.html?simple=DEQ18NOR03707-122190,Fluwelen hoekbank Haga,vanaf 1324.-,corner_sofa,westwingnow,"Bekleding: polyesterfluweelMartindale score bekleding: 100.000Vulling zitvlak: schuimwatten met extra vezelvulling op nosag-veringRug- en armvulling: silicone vezels, schuimvlokkenOnderstel: spaanplaat, massief houtPoten: messing",Bekleding: nachtblauwPoten: messingkleurig,"Totaal:B 295 cm, H 87 cm, D 163 cmZitvlak:B 262 cm, H 45 cm, D 55 cmZitdiepte hoekdeel: 122 cmArmleuningen: H 62 cmPoten: H 15 cm","Fluwelen hoekbank (3,5-zits).Het hoekdeel bevindt zich aan de linkerkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",Chemische reiniging wordt aanbevolen.
DEQ18WES69465-127243,https://www.westwingnow.nl/hoekbank-moby-100513.html?simple=DEQ18WES69465-127243,Hoekbank Moby,1199.-,corner_sofa,westwingnow,Bekleding: kunstleer (polyurethaan)Martindale score bekleding: 100.000Vulling: schuimvulling met nosag-veringSchuimstof: Oeko-Tex Standard 100 gecertificeerdDichtheid: 30 kg/m³Frame: massief grenenhoutPoten: gepoedercoat metaal,Bekleding: roestbruinPoten: mat zwart,"Totaal:B 280 cm, H 80 cm, D 160 cmZitbank element:B 174 cm, H 80 cm, D 73 cmZitvlak element:B 160 cm, H 45 cm, D 56 cmHoekdeel:B 106 cm, H 80 cm, D 160 cmZitvlak hoekdeel:B 92 cm, H 45 cm, D 133 cmArmleuningen: beide H 66 cmPoten: alle H 22 cm","Hoekbank met kunstleren bekleding.Het hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Alleen de poten dienen nog gemonteerd te worden.",Lichte vlekken kunnen met een vochtige doek worden verwijderd.
DEQ18AND40483-107334,https://www.westwingnow.nl/fluwelen-hoekbank-fluente-86172.html?simple=DEQ18AND40483-107334,Fluwelen hoekbank Fluente,1299.-,corner_sofa,westwingnow,Bekleding: fluweel (hoogwaardig polyester)Martindale score bekleding: 100.000Frame: massief grenenhoutVulling: schuimvulling met nosag-veringSchuim: Oeko-Tex Standard 100 gecertificeerdDichtheid: 30 kg/m³Poten: gelakt metaal,Bekleding: turquoisePoten: zwart,"Totaal:B 221 cm, H 85 cm, D 200 cmZitvlak:B 204 cm, H 45 cm, D 54 cmZitvlak hoekdeel:B 54 cm, H 45 cm, D 183 cmPoten: alle H 15 cmArmleuningen: H 65 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",Lichte vlekken kunnen met een vochtige doek worden verwijderd.
DEQ18KAR51918-121625,https://www.westwingnow.nl/fluwelen-hoekbank-infinity-met-voetenbank-97070.html?simple=DEQ18KAR51918-121625,Fluwelen hoekbank Infinity met voetenbank,vanaf 1627.-,corner_sofa,westwingnow,"Bekleding: polyester fluweelMartindale score bekleding: 100.000Vulling: polyurethaan (30 kg/m³) op een nosag-veringPoten: kunststofFrame: massief hout, multiplex",Mauve,"Totaal zitbank (met voetenbank):B 302 cm, H 70 cm, D 182 cmRugleuning: B 33 cmZitvlak hoekdeel:B 66 cm, H 40 cm, D 149 cmZitvlak bank:B 133 cm, H 40 cm, D 66 cmVoetenbank:B 69 cm, H 40 cm, D 99 cm",2-delige fluwelen hoekbankset bestaande uit een hoekbank en een voetenbank.Wordt inclusief 3 sierkussens geleverd.Het hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De voetenbank kan naar eigen inzicht worden geplaatst.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.De bekleding is niet afneembaar en met 100.000 toeren Martindale zeer scheurbestendig.De bank wordt in drie delen geleverd en dient nog samengesteld te worden.,Chemische reiniging wordt aanbevolen.
DEQ15TWE80029-20647,https://www.westwingnow.nl/hoekbank-budapest-17681.html?simple=DEQ15TWE80029-20647,Hoekbank Budapest,1017.-,corner_sofa,westwingnow,"Bekleding: 100% polyesterFrame: massief hout, multiplexVulling: polyetherschuimMartindale score bekleding: 20.000, zeer hoge slijtweerstandPoten: verchroomd metaal",Bekleding: antracietPoten: verchroomd metaalkleurig,"Totaal:B 280 cm, H 72 cm, D 210 cmZitvlak:B 227 cm, H 43 cm, D 57 cmHoekdeel: B 70 cm, D 210 cmZitvlak hoekdeel: B 57 cm, D 175 cmArmleuningen: H 49 cm",HoekbankHet hoekdeel bevindt zich aan de linkerkant als je frontaal voor de bank staat.De kussens en hoezen zijn afneembaar.Hardheid vulling: medium.Belastbaarheid: max 150 kg per zitplek.Dient nog gemonteerd te worden.,Hoezen wassen op maximaal 40 °C.
DEQ18WES81701-125426,https://www.westwingnow.nl/fluwelen-hoekbank-cucita-99939.html?simple=DEQ18WES81701-125426,Fluwelen hoekbank Cucita,vanaf 1424.-,corner_sofa,westwingnow,Bekleding: fluweel (polyester)Martindale score bekleding: 100.000Vulling: schuimstof en vezelmateriaal met nosag-veringSchuimstof: Oeko-Tex Standard 100 gecertificeerdDichtheid: 30 kg/m³Frame: massief grenenhoutPoten: gelakt metaal,Bekleding: zwartPoten: zwart,"Totaal:B 262 cm, H 81 cm, D 163 cmElement:B 172 cm, H 81 cm, D 90 cmZitvlak element:B 152 cm, H 42 cm, D 60 cmHoekdeel:B 90 cm, H 81 cm, D 163 cmZitvlak hoekdeel:B 70 cm, H 42 cm, D 130 cmPoten: alle H 15 cmArmleuningen: H 60 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",Lichte vlekken kunnen met een vochtige doek worden verwijderd.
DEQ18BRA01715-115398,https://www.westwingnow.nl/hoekbank-emma-92765.html?simple=DEQ18BRA01715-115398,Hoekbank Emma,vanaf 1499.-,corner_sofa,westwingnow,Bekleding: polyesterMartindale score bekleding: 100.000Vulling: schuimvulling met nosag-veringSchuim: Oeko-Tex Standard 100 gecertificeerdDichtheid: 30 kg/m³Frame: massief grenenhoutPoten: gepoedercoat metaal,Bekleding: marineblauwPoten: mat zwart,"Totaal:B 302 cm, H 84 cm, D 220 cmZitvlak element:B 170 cm, H 45 cm, D 70 cmZitvlak hoekdeel:B 75 cm, H 45 cm, D 180 cmPoten: alle H 20 cmArmleuningen: H 66 cm","HoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Alleen de poten dienen nog gemonteerd te worden.",Lichte vlekken kunnen met een vochtige doek worden verwijderd.
DEQ18POR66909-114156,https://www.westwingnow.nl/fluwelen-hoekbank-luna-91800.html?simple=DEQ18POR66909-114156,Fluwelen hoekbank Luna,1499.-,corner_sofa,westwingnow,Bekleding: fluweel (100% polyester)Frame: massief beukenhoutVulling: schuimvulling met nosag-veringDichtheid: 30 kg/m³Poten: gegalvaniseerd metaal,Bekleding: beigegrijsPoten: glanzend chroomkleurig,"Totaal:B 280 cm, H 88 cm, D 184 cmZitvlak element:B 174 cm, H 45 cm, D 56 cmZitvlak hoekdeel:B 56 cm, H 45 cm, D 146 cmPoten: alle H 15 cmArmleuning: H 66 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 80.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",
DEQ17LUD57896-122123,https://www.westwingnow.nl/hoekbank-vitoria-82315.html?simple=DEQ17LUD57896-122123,Hoekbank Vitoria,1627.-,corner_sofa,westwingnow,"Bekleding: polyesterPoten: kunststofVulling: vormvast polyetherschuim op golfvering (zitvlak) en rubber riemen (rugleuning)Onderstel: spaanplaat, beukenhoutMartindale score bekleding: 35.000, zeer hoge slijtweerstand",Bekleding: taupePoten: zwart,"Totaal:B 324 cm, H 70 cm, D 170 cmZitvlak:B 264 cm, H 44 cm, D 71 cmHoekdeel: B 120 cm, D 170 cmZitvlak hoekdeel: B 90 cm, D 151 cm",Hoekbank inclusief 4 rugkussens en 2 sierkussens.Het hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De kussenhoezen zijn afneembaar.Belastbaarheid: max. 120 kg per zitplek.De bank wordt in 2 delen geleverd en dient nog te worden samengesteld.,Chemische reiniging van de bekleding wordt aanbevolen.
DEQ18AND47667-113963,https://www.westwingnow.nl/fluwelen-hoekbank-fluente-91626.html?simple=DEQ18AND47667-113963,Fluwelen hoekbank Fluente,vanaf 1299.-,corner_sofa,westwingnow,Bekleding: fluweel (hoogwaardig polyester)Martindale score bekleding: 100.000Frame: massief grenenhoutVulling: schuimvulling met nosag-veringSchuim: Oeko-Tex Standard 100 gecertificeerdDichtheid: 30 kg/m³Poten: gelakt metaal,Bekleding: bordeauxroodPoten: zwart,"Totaal:B 221 cm, H 85 cm, D 200 cmZitvlak:B 204 cm, H 45 cm, D 54 cmZitvlak hoekdeel:B 54 cm, H 45 cm, D 183 cmPoten: alle H 15 cmArmleuningen: H 65 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",Lichte vlekken kunnen met een vochtige doek worden verwijderd.
DEQ18WES01232-125425,https://www.westwingnow.nl/fluwelen-hoekbank-cucita-99938.html?simple=DEQ18WES01232-125425,Fluwelen hoekbank Cucita,vanaf 1424.-,corner_sofa,westwingnow,Bekleding: fluweel (polyester)Martindale score bekleding: 100.000Vulling: schuimstof en vezelmateriaal met nosag-veringSchuimstof: Oeko-Tex Standard 100 gecertificeerdDichtheid: 30 kg/m³Frame: massief grenenhoutPoten: gelakt metaal,Bekleding: grijsPoten: zwart,"Totaal:B 262 cm, H 81 cm, D 163 cmElement:B 172 cm, H 81 cm, D 90 cmZitvlak element:B 152 cm, H 42 cm, D 60 cmHoekdeel:B 90 cm, H 81 cm, D 163 cmZitvlak hoekdeel:B 70 cm, H 42 cm, D 130 cmPoten: alle H 15 cmArmleuningen: H 60 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",Lichte vlekken kunnen met een vochtige doek worden verwijderd.
DEQ18BRA38654-115396,https://www.westwingnow.nl/hoekbank-emma-92763.html?simple=DEQ18BRA38654-115396,Hoekbank Emma,vanaf 1499.-,corner_sofa,westwingnow,Bekleding: polyesterMartindale score bekleding: 100.000Vulling: schuimvulling met nosag-veringSchuim: Oeko-Tex Standard 100 gecertificeerdDichtheid: 30 kg/m³Frame: massief grenenhoutPoten: gegalvaniseerd metaal,Bekleding: marineblauwPoten: glanzend chroomkleurig,"Totaal:B 302 cm, H 84 cm, D 220 cmZitvlak element:B 170 cm, H 45 cm, D 70 cmZitvlak hoekdeel:B 75 cm, H 45 cm, D 180 cmPoten: alle H 20 cmArmleuningen: H 66 cm","HoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Alleen de poten dienen nog gemonteerd te worden.",Lichte vlekken kunnen met een vochtige doek worden verwijderd.
DEQ18POR52839-114162,https://www.westwingnow.nl/fluwelen-hoekbank-luna-91806.html?simple=DEQ18POR52839-114162,Fluwelen hoekbank Luna,1499.-,corner_sofa,westwingnow,Bekleding: fluweel (100% polyester)Frame: massief beukenhoutVulling: schuimvulling met nosag-veringDichtheid: 30 kg/m³Poten: gegalvaniseerd metaal,Bekleding: oudrozePoten: glanzend chroomkleurig,"Totaal:B 280 cm, H 88 cm, D 184 cmZitvlak element:B 174 cm, H 45 cm, D 56 cmZitvlak hoekdeel:B 56 cm, H 45 cm, D 146 cmPoten: alle H 15 cmArmleuning: H 66 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 80.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",
DEQ18AND71359-113972,https://www.westwingnow.nl/fluwelen-hoekbank-fluente-91635.html?simple=DEQ18AND71359-113972,Fluwelen hoekbank Fluente,vanaf 1299.-,corner_sofa,westwingnow,Bekleding: fluweel (hoogwaardig polyester)Martindale score bekleding: 100.000Frame: massief grenenhoutVulling: schuimvulling met nosag-veringSchuim: Oeko-Tex Standard 100 gecertificeerdDichtheid: 30 kg/m³Poten: gelakt metaal,Bekleding: donkergrijsPoten: zwart,"Totaal:B 221 cm, H 85 cm, D 200 cmZitvlak:B 204 cm, H 45 cm, D 54 cmZitvlak hoekdeel:B 54 cm, H 45 cm, D 183 cmPoten: alle H 15 cmArmleuningen: H 65 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 100.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",Lichte vlekken kunnen met een vochtige doek worden verwijderd.
DEQ15LUD93758-36657,https://www.westwingnow.nl/hoekbank-clara-29966.html?simple=DEQ15LUD93758-36657,Hoekbank Clara,1829.-,corner_sofa,westwingnow,"Bekleding: 90% polyester, 10% polyamidePoten: massief eikenhoutFrame: eikenhoutVulling: polyetherschuim (RG 25 kg/m³) op golfveringMartindale score bekleding: 30.000, zeer hoge slijtweerstand",Bekleding: lichtgrijsPoten: licht eikenhoutkleurig,"Totaal:B 293 cm, H 80 cm, D 158 cmElement:B 185 cm, H 80 cm, D 108 cmZitvlak element:B 157 cm, H 47 cm, D 63 cmHoekdeel:B 108 cm, H 80 cm, D 158 cmZitvlak hoekdeel:B 80 cm, H 47 cm, D 115 cmArmleuningen: B 23 cmRugleuningen: D 24 cmPoten: alle H 18 cm",HoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Alleen de poten dienen nog gemonteerd te worden.,Chemische reiniging wordt aanbevolen.
DEQ18WES27376-125153,https://www.westwingnow.nl/fluwelen-hoekbank-luna-99738.html?simple=DEQ18WES27376-125153,Fluwelen hoekbank Luna,vanaf 1524.-,corner_sofa,westwingnow,Bekleding: fluweel (polyester)Martindale score bekleding: 80.000Frame: massief beukenhoutVulling: schuimvulling met nosag-veringDichtheid: 30 kg/m³Poten: gegalvaniseerd metaal,Bekleding: blauwPoten: glanzend chroomkleurig,"Totaal:B 280 cm, H 88 cm, D 184 cmZitvlak element:B 174 cm, H 45 cm, D 56 cmZitvlak hoekdeel:B 56 cm, H 45 cm, D 146 cmPoten: alle H 15 cmArmleuning: H 66 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 80.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",
DEQ18NOR27466-116891,https://www.westwingnow.nl/fluwelen-hoekbank-haga-93831.html?simple=DEQ18NOR27466-116891,Fluwelen hoekbank Haga,vanaf 1324.-,corner_sofa,westwingnow,"Bekleding: polyester fluweelMartindale score bekleding: 100.000Vulling zitvlak: schuimwatten met extra vezelvulling op een nosag-veringVulling rug- en armvulling: silicone vezels, schuimvlokkenOnderstel: spaanplaat, massief houtPoten: messing",Bekleding: lavendelkleurigPoten: messingkleurig,"Totaal:B 295 cm, H 87 cm, D 163 cmZitvlak:B 262 cm, H 45 cm, D 55 cmZitdiepte hoekdeel: 122 cmArmleuningen: H 62 cmPoten: H 15 cm","Fluwelen hoekbank (3,5-zits).Het hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar en met 100.000 toeren Martindale zeer scheurbestendig.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",Chemische reiniging wordt aanbevolen.
DEQ18POR91799-114174,https://www.westwingnow.nl/fluwelen-hoekbank-luna-91818.html?simple=DEQ18POR91799-114174,Fluwelen hoekbank Luna,vanaf 1499.-,corner_sofa,westwingnow,Bekleding: fluweel (100% polyester)Frame: massief beukenhoutVulling: schuimvulling met nosag-veringDichtheid: 30 kg/m³Poten: gegalvaniseerd metaal,Bekleding: oudrozePoten: glanzend chroomkleurig,"Totaal:B 280 cm, H 88 cm, D 184 cmZitvlak element:B 174 cm, H 45 cm, D 56 cmZitvlak hoekdeel:B 56 cm, H 45 cm, D 146 cmPoten: alle H 15 cmArmleuning: H 66 cm","Fluwelen hoekbankHet hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.De bekleding is niet afneembaar.Martindale score bekleding: 80.000, zeer hoge slijtweerstand.Houd er rekening mee dat fluweel lichter of helderder lijkt afhankelijk van de lichtinval en de richting waarin de polen liggen.Alleen de poten dienen nog gemonteerd te worden.",
DEQ18WES97659-115362,https://www.westwingnow.nl/xl-hoekbank-soho-92735.html?simple=DEQ18WES97659-115362,XL-hoekbank Soho,2199.-,corner_sofa,westwingnow,"Bekleding: polyesterMartindale score bekleding: 26.000Vulling: schuimvulling met nosag-veringDichtheid: 35 kg/m³Zitvlak: schuimstof, vezelmateriaalFrame: massief grenenhoutPoten: gelakt massief grenenhout",Bekleding: beigePoten: zwart,"Totaal:B 413 cm, H 83 cm, D 231 cmZitvlak element:B 270 cm, H 35 cm, D 83 cmZitvlak hoekdeel:B 99 cm, H 35 cm, D 209 cmPoten: H 5 cmArmleuningen: H 70 cm","Zeer grote hoekbank.Het hoekdeel bevindt zich aan de rechterkant als je frontaal voor de bank staat.Voor een optimaal zitcomfort is de toplaag gemaakt van een zacht veren - en vezelmateriaal en rondt de rand van het zitkussen naar voren af.De bekleding is niet afneembaar.Martindale score bekleding: 26.000, zeer hoge slijtweerstand.De bank wordt in 2 delen, inclusief 20 afneembare kussens geleverd.Alleen de poten dienen nog gemonteerd te worden.",Schud de zit- en rugkussens regelmatig.Lichte vlekken kunnen met een vochtige doek worden verwijderd.
