product_id,detail_url,title,price,category,competitor,Breedte,Fitting,Hoogte,Lichtbron meegeleverd,Materiaal,Productnummer,EAN Code,Aantal lichtbronnen,Dimbaar,Dimmer,Kleur,Kleurtint,Lichtbron,Diameter,Snoerlengte in meters,Bestelcode,Garantie,Productserie,Vermogen (in Watt),Diepte,Gewicht in kg,Type lamp,Vorm,Maat,IP-waarde,Materiaal type,Elektrische vereisten,Ruimte,Voltage,Automatische uitschakeling,Snoerloos,Dimmer voor de lichtintensiteit,Soort,Klemlamp,Kleurtemperatuur,Lengte,Branduren,Oplaadbaar,Brandstof,Type,Type/uitvoering,Draadloos,Energielabel,Stroomvoorziening,Meegeleverd in de doos,Kooldraad,Onderstel,Lichtkleur,Aantal delen,Geschenkverpakking,Lumen,Batterijtechnologie,Gewicht in gr,Type bureau accessoire,Lichtkleur EN 123646-1,Geschikt voor binnen / buiten,Philips Hue Lijn,Philips Serie,Geschikt voor badkamer,Functie verlichting,12v aansluiting,Lichtrichting,Oplaadtijd (in uren),Sensor,Type verlichting,Designers,Accuduur,Kleur frame,Type lampaccessoire,In hoogte verstelbaar,Slaapkamer stijl,Vaatwasserbestendig,Draagbaar,Soort speaker,Speaker type,Streaming Audio type,Type design,Dikte,Draadloze techniek,Filament,Glas lichtbron,Smart functies,Smart,Wandlamp aansluiting,Ingebouwde verlichting,Nominale levensduur lamp,Waterproof,Allergievrij,Hardheid,Hoofdbord,Kleur poten,Model,Tijk,Type boxspring,Type matras,Type slaper,Verstelbare bedbodem,Vulling,Wasbare hoes,Gemonteerd bij levering,Geschikt voor verstelbare bedbodems,Zitbreedte,Zitdiepte,Zithoogte,Materiaal onderstel,Materiaal zitting,Maximale draagkracht,Aantal latten/schotels,Max. gewicht,Type kern boxspring,Type vering matras,Afmetingen uitgeklapt,Frame materiaal,Armleuning,Stapelbaar,Armhoogte,Kleur onderstel,Kleur zitting,Hoogte armleuning,Wielen,Type tuinstoel,Afmetingen zitvlak,Zitting,Kleur Zitschaal,Type fauteuil,Type bank,Ingebouwde pomp,Afstandsbediening,Aantal personen,Kleur snoer,Kleur fitting,Formaat,Hangend,Timer,Type feestverlichting,Materiaal tafelblad,Max Belastbaarheid,Type spot,Wandbevestiging,Opbergruimte,Lades,Leeftijd,Dessin Vloerkleden,Type vloerkleed,Droogvoorschriften,Wasvoorschriften,Type decoratie kinderkamer
97629,https://www.fonq.nl/product/scab-ola-natural-stoel/97629/,Scab Ola Natural Stoel,"379,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232898,https://www.fonq.nl/product/moos-faye-eetkamerstoel/232898/,MOOS Faye Eetkamerstoel,"183,20


229,-",dining_chairs,fonq,49 cm,,88 cm,,,221878,,,,,Grijs,,,,,1100323,2 jaar,Faye,,"66,5 cm",,,,,,Zitting: Polyester met een fluwelen look,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,5 cm",51 cm,Hout,Fluweel,160 kg,,,,,,,,,,,Grijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149480,https://www.fonq.nl/product/tenzo-gina-trumpet-stoel/149480/,Tenzo Gina Trumpet Stoel,"116,-",dining_chairs,fonq,51 cm,,83 cm,,"Kunststof, Metaal",1438,,,,,Zwart,Zwarte zitting,,45 cm,,,2 jaar,,,49 cm,,,,,,Polypropyleen en gelakt metaal,,,,,,,,,,,,,,,,,,,,,Trumpet Zwart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42 cm,46 cm,Metaal,Kunststof,125 kg,,,,,,,Nee,Nee,,,,,,,,Gina Zwart,,,,,,,,,,,,,,,,,,,,,,,,
272156,https://www.fonq.nl/product/hay-j104-stoel/272156/,HAY J104 Stoel,"209,-",dining_chairs,fonq,57 cm,,73 cm,,,245250,5710441251460,,,,Grijs,Stone grey,,,,102837/1549000,2 jaar,J-serie,,47 cm,,,,,,Beukenhout,,"Eetkamer, Woonkamer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,5 cm",Hout,Hout,,,,,,,,Nee,Nee,,,,,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,
91084,https://www.fonq.nl/product/kartell-louis-ghost-stoel/91084/,Kartell Louis Ghost Stoel,"298,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348775,https://www.fonq.nl/product/scab-design-set-4-stoelen-sunset-pistache-groen/348775/,SCAB Design Set 4 Stoelen Sunset - Pistache Groen,"329,-",dining_chairs,fonq,61 cm,,82 cm,,Polyester,2_069759,8005733232942,,,,Groen,Groen,,,,,,,,59 cm,,,,L X B61 X H82 X D59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47 cm,,Textiel,,,,,,,,Ja,Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356291,https://www.fonq.nl/product/beliani-melrose-eetkamerstoel-set-van-2-bruin-kunstleer/356291/,Beliani Melrose Eetkamerstoel set van 2 Bruin Kunstleer,"113,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340715,https://www.fonq.nl/product/toou-ta-er-armstoel-rood-onderstel-wit/340715/,TOOU TA ER armstoel rood - Onderstel wit,"103,20",dining_chairs,fonq,"58,00 cm",,"82,00 cm",,Kunststof,2_064981,8718924257913,,,,Rood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,00 cm","46,00 cm",Metaal,Kunststof,,,,,,,,Ja,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341807,https://www.fonq.nl/product/kubikoff-diamond-stoel-dimple-closed-zitting-ocean-blue-onderstel/341807/,Kubikoff Diamond Stoel Dimple Closed - Zitting Ocean Blue - Onderstel,"149,-",dining_chairs,fonq,52 cm,,85 cm,,Polyester,2_065716,8718924254981,,,,Blauw,Blauw,,,,,,,,57 cm,,,,L X B52 X H85 X D57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42 cm,"45,5 cm",,Textiel,,,,,,,,Nee,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231867,https://www.fonq.nl/product/moos-maxime-eetkamerstoel/231867/,MOOS Maxime Eetkamerstoel,"182,50",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276545,https://www.fonq.nl/product/beliani-morgan-eetkamerstoel-set-van-2-wit-kunststof/276545/,Beliani Morgan Eetkamerstoel set van 2 Wit Kunststof,"94,-",dining_chairs,fonq,47 cm,,80 cm,,Textiel,2_009512,4260602370956,,,,Wit,Wit,,,,,,,,51 cm,,,,,,,,,,,,,,,,51 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113943,https://www.fonq.nl/product/bert-plantagie-amber-stoel/113943/,Bert Plantagie Amber Stoel,"399,-",dining_chairs,fonq,57 cm,,91 cm,,,121248,,,,,Wit,Blanco,,,,AMBER/LD9000,2 jaar,Amber,,65 cm,,,,,,,,"Eetkamer, Woonkamer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46 cm,48 cm,RVS,Leder,,,,,,,,Ja,Nee,68 cm,,,,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,
56009,https://www.fonq.nl/product/hay-j77-stoel/56009/,HAY J77 Stoel,"169,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280780,https://www.fonq.nl/product/24designs-set-4-stoelen-jim-armleuningen-groen/280780/,24Designs Set 4 Stoelen Jim - Armleuningen - Groen,"449,-",dining_chairs,fonq,60 cm,,82 cm,,Polyester,2_012788,8718692423800,,,,Groen,Groen,,,,,,,,52 cm,,,,L X B60 X H82 X D52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46 cm,Metaal,Textiel,,,,,,,,Ja,Ja,68 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280807,https://www.fonq.nl/product/24designs-set-2-stoelen-gee-houten-zitting-witte-poten/280807/,24Designs Set 2 Stoelen Gee - Houten Zitting - Witte Poten,"189,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242671,https://www.fonq.nl/product/bepurehome-vogue-eetkamerstoel/242671/,BePureHome Vogue Eetkamerstoel,"149,-",dining_chairs,fonq,50 cm,,"82,5 cm",,,231693,8714713078271,,,,Groen,,,,,800816-501,2 jaar,Vogue,,57 cm,,,,,,Polyester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 cm,50 cm,Metaal,Fluweel,90 kg,,,,,,,Nee,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331197,https://www.fonq.nl/product/bondy-living-delly-eetkamerstoel/331197/,Bondy Living Delly Eetkamerstoel,"239,-",dining_chairs,fonq,43 cm,,86 cm,,Textiel,2_058726,5420072035802,,,,Grijs,,,,,,,,,43 cm,,,,"B43, D43, H86 cm",,,,,,,,,,,,43 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212595,https://www.fonq.nl/product/vitra-eames-dsr-stoel-nieuwe-hoogte/212595/,Vitra Eames DSR Stoel Nieuwe Hoogte,"260,-",dining_chairs,fonq,"46,5 cm",,83 cm,,"Chroom, Kunststof",201518,,,,,Zwart,Basalt,,,,44030000,2 jaar,Eames Plastic Chairs,,55 cm,,,,,,Polypropyleen,,"Eetkamer, Woonkamer",,,,,,,,,,,,,DSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43 cm,Chroom,Kunststof,,,,,,,,Nee,Nee,,,,,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,
226926,https://www.fonq.nl/product/tenzo-grace-eetkamerstoel/226926/,Tenzo Grace Eetkamerstoel,"155,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280738,https://www.fonq.nl/product/24designs-stoel-groove-stof-okergeel/280738/,24Designs Stoel Groove - Stof - Okergeel,"109,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345813,https://www.fonq.nl/product/kubikoff-zigzag-stoel-dimple-closed-geel-zwart-onderstel/345813/,Kubikoff ZigZag stoel - Dimple closed geel - Zwart onderstel,"289,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154066,https://www.fonq.nl/product/pastoe-sm05-stoel/154066/,Pastoe SM05 Stoel,"495,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137548,https://www.fonq.nl/product/vitra-eames-dsr-stoel-nieuwe-hoogte/137548/,Vitra Eames DSR Stoel Nieuwe Hoogte,"260,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340742,https://www.fonq.nl/product/toou-ta-er-eetkamerstoel-zwart-onderstel-chroom/340742/,TOOU TA ER eetkamerstoel zwart - Onderstel chroom,"119,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261238,https://www.fonq.nl/product/beliani-apollo-stoel-set-van-2-messing-staal/261238/,Beliani Apollo Stoel set van 2 Messing Staal,"122,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290387,https://www.fonq.nl/product/24designs-draaibare-lounge-stoel-calypso-wit/290387/,24Designs Draaibare Lounge Stoel Calypso - Wit,"199,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330155,https://www.fonq.nl/product/moos-faris-eetkamerstoel/330155/,MOOS Faris Eetkamerstoel,"169,-",dining_chairs,fonq,56 cm,,76 cm,,,252519,,,,,"Goud, Roze",,,,,80428,2 jaar,Faris,,54 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44 cm,47 cm,Metaal,Textiel,,,,,,,,Ja,Nee,26 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338565,https://www.fonq.nl/product/duverger-cross-eetkamerfauteuils-set-van-2-jeans-stof/338565/,Duverger Cross - eetkamerfauteuils - set van 2 - jeans stof -,"399,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339724,https://www.fonq.nl/product/label51-eetkamerstoel-ferm-51x64x87-cm/339724/,LABEL51 - Eetkamerstoel Ferm 51x64x87 cm,"99,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244619,https://www.fonq.nl/product/house-doctor-klever-eetkamerstoel/244619/,House Doctor Klever Eetkamerstoel,"229,95",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91303,https://www.fonq.nl/product/kartell-louis-ghost-stoel/91303/,Kartell Louis Ghost Stoel,"258,-",dining_chairs,fonq,54 cm,,94 cm,,,98164,8034105780217,,,,Wit,Glanzend wit,,,,4852/E5,2 jaar,Ghost,,55 cm,"4,8 kg",,,,,,,"Eetkamer, Woonkamer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47 cm,Kunststof,Kunststof,,,,,,,,Ja,Nee,67 cm,,,,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,
190517,https://www.fonq.nl/product/riviera-maison-bridge-lane-stoel/190517/,Rivièra Maison Bridge Lane Stoel,"265,05


279,-",dining_chairs,fonq,51 cm,,85 cm,,,179963,8718056399567,,,,Grijs,Mauve,,,,3744002,2 jaar,Bridge Lane,,65 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hout,Katoen,,,,,,,,Nee,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280811,https://www.fonq.nl/product/24designs-set-2-stoelen-lasalle-kunstleer-zwart/280811/,24Designs Set 2 Stoelen Lasalle - Kunstleer - Zwart,"189,-",dining_chairs,fonq,44 cm,,"96,5 cm",,Leder,2_012819,8719874340953,,,,Zwart,Zwart,,,,,,,,61 cm,,,,L X B44 X H96.5 X D61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47 cm,Metaal,Leder,,,,,,,,Nee,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136965,https://www.fonq.nl/product/zuiver-omg-ll-stoel/136965/,Zuiver OMG LL Stoel,"169,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243133,https://www.fonq.nl/product/kave-home-angie-eetkamerstoel/243133/,Kave Home Angie Eetkamerstoel,"116,99


135,-",dining_chairs,fonq,52 cm,,79 cm,,,232091,8433840425634,,,,Grijs,Donkergrijs,,,,CC0255J15,2 jaar,Andre,,58 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 cm,46 cm,Hout,"Hout, Textiel",,,,,,,,Ja,Nee,61 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214841,https://www.fonq.nl/product/kave-home-lars-stoel/214841/,Kave Home Lars Stoel,"99,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348734,https://www.fonq.nl/product/scab-stapelbare-pepper-stoel-set-van-6-ivoor-wit/348734/,SCAB Stapelbare Pepper Stoel - Set Van 6 - Ivoor Wit,"369,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154070,https://www.fonq.nl/product/pastoe-sm05-stoel/154070/,Pastoe SM05 Stoel,"495,-",dining_chairs,fonq,52 cm,,83 cm,,,161651,,,,,Rood,Rood/Steelcut Trio 2 144 kussen,,,,SM05Ã105 ox redÃSteelcut trio 2 | 144,2 jaar,,,52 cm,,,,,,,,Woonkamer,,,,,,,,,,,,,Met bijpassend kussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 cm,Metaal,Textiel,,,,,,,,Nee,Nee,,,,,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,
274493,https://www.fonq.nl/product/moos-maxime-eetkamerstoel/274493/,MOOS Maxime Eetkamerstoel,"165,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250123,https://www.fonq.nl/product/moos-bart-eetkamerstoel/250123/,MOOS Bart Eetkamerstoel,"132,-


165,-",dining_chairs,fonq,51 cm,,88 cm,,,239392,,,,,Zwart,,,,,20051-1,2 jaar,Bart,,45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46 cm,Hout,Rotan,,,,,,,,,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330143,https://www.fonq.nl/product/moos-lenn-eetkamerstoel/330143/,MOOS Lenn Eetkamerstoel,"79,95",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284556,https://www.fonq.nl/product/kare-design-stoel-lounge-armleuning-set-van-2-bruin-kunstleer/284556/,Kare Design - Stoel Lounge Armleuning - Set Van 2 - Bruin Kunstleer,"298,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280846,https://www.fonq.nl/product/24designs-stoel-sadie-eiken-poten-fluwelen-blauwe-zitting/280846/,24Designs Stoel Sadie - Eiken Poten - Fluwelen Blauwe Zitting,"159,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337901,https://www.fonq.nl/product/tenzo-set-2-stoelen-gina-ella-c-bar-petrol-zitting-velours-eiken/337901/,Tenzo Set 2 Stoelen Gina Ella C-Bar - Petrol Zitting Velours - Eiken,"359,-",dining_chairs,fonq,"48,5 cm",,83 cm,,Polyester,2_063647,7394084073672,,,,Blauw,Blauw,,,,,,,,54 cm,,,,L X B48.5 X H83 X D54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 cm,Hout,Polyester,,,,,,,,Nee,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149479,https://www.fonq.nl/product/tenzo-gina-trumpet-stoel/149479/,Tenzo Gina Trumpet Stoel,"116,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149496,https://www.fonq.nl/product/tenzo-gina-stoel/149496/,Tenzo Gina Stoel,"112,-",dining_chairs,fonq,51 cm,,82 cm,,"Kunststof, Metaal, Textiel",1454,,,,,Grijs,Warm Grijs,,,,,2 jaar,,,49 cm,,,,,,Polypropyleen en verchroomd metaal,,,,,,,,,,,,,,,,,,,,,Porgy Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42 cm,45 cm,Metaal,Kunststof,125 kg,,,,,,,Nee,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106487,https://www.fonq.nl/product/zuiver-omg-stoel/106487/,Zuiver OMG Stoel,"159,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85252,https://www.fonq.nl/product/hay-about-a-chair-aac22-stoel/85252/,HAY About a Chair AAC22 Stoel,"359,-",dining_chairs,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345782,https://www.fonq.nl/product/kubikoff-zigzag-stoel-v9-armshell-zwart-zwart-met-zwarthout/345782/,Kubikoff ZigZag stoel - V9 Armshell zwart - Zwart met zwarthout,"269,-",dining_chairs,fonq,"59,00 cm",,"83,00 cm",,Kunststof,2_067293,3251339028082,,,,Zwart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,00 cm","46,00 cm",Hout,Kunststof,,,,,,,,Ja,Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
