product_id,detail_url,title,price,category,competitor,Productnummer,Kleur,Materiaal,Zits,Breedte,Hoogte,Diepte,description,Stofspecificatie,Poten,Binnenwerk zitting,Binnenwerk rug,Martindale,Afneembare hoes,Zithoogte,Bekleding,Herkomst,Armleuning,Diepte bank,Zitdiepte,Maximaal draaggewicht,Materiaal stof,Materiaal frame,De stof bestaat uit gemixte kleuren,Afmetingen losse elementen,Vulling,Afmetingen,Stofsamenstelling,Extra verlichting,Fitting,Lichtrichting,Stroomvoorziening,Snoerlengte,Geschikt voor buiten?,XS-XXL,Afmetingen kap,Lichtbron,Fitting ,Alfabet,Max. lichtopbrengst totaal,Afmeting kap ,Afmeting voet,Gewicht,Hoogte inclusief lampenkap ,Diameter voet ,Afmeting lampenkap ,Kap materiaal ,Binnenkant lampenkap ,Hoogte ,Kleur ,Materiaal ,Voetplaat ,Afwerking ,Info,Min. hoogte,Max. hoogte,Type fitting,Deze Tafellamp is ook verkrijgbaar met een houten voetje,Schakelaar,Max. lichtopbrengst per lamp,Tip,Totale afmetingen,Zuiver Gringo tafellamp geeft een gaaf lichtspel op tafel en muren en is verkrijgbaar in twee kleuren,Afmetingen voet,Lengte snoer,Afmeting staander,Afmeting kap,leverbaar in,Grid is er in twee kleuren,Kabel,De hoogte van de lamp is,De afmeting van de kap is,De hoogte van deze lamp is,De afmetingen van de kap zijn,Maximale hoogte,Maximale breedte,Diameter,Kabellengte,Lichtopbrengst lamp,Lichtkleur lamp,Afmetingen potten,Lengte touw,Lengte van de ketting,Met afstandsbediening,Basis; mangohout blank/ Kap,Diameter ,Lengte ketting ,Ketting ,Plafondcup ,Minimale hoogte,Lichtpunten,Lichtpunt,energieklasse,Diameter plafondplaat,Afmeting,In dit armatuur kan een lichtbron van energieklasse,Totaal lenge lamp,Energielabel,Lamp dimbaar,kleurmogelijkheden,Hoogte exclusief ketting ,Leverbaar in de volgende maten,Afmeting totale hoogte,Afmetingen glas,Afmetingen totale lengte (excl. snoer),Afmetingen totale lengte (incl. snoer),Snoer,Afmeting totale lengte,Hoogte kap,Opmerking,Materiaal lamp,Kleur lamp,Materiaal katrol,Maat,Hoogte excl. ketting ,Totale lengte,Afmetingen totale lengte,Afmetingen lamp,Lengte kabel,LIchtbronnen,Rond,Ovaal,Totale hoogte,Afmeting  50cm,Afmeting  70cm,Hoogte totale lamp incl snoer/ketting,De hanglamp Copen is leverbaar in 3 verschilende kleuren ,Aantal lichtpunten ,Gringo is er in twee kleuren,Afmeting totaal,Afmetingen lampenkap Sphere,Afmetingen lampenkap Cone,Zuiver Gringo Flat hanglamp is verkrijgbaar in twee kleuren,Het gekleurde glas van hanglamp Rose zorgt voor een warme gloed in elke ruimte. Verkrijgbaar in drie kleuren,Lichtbron (inclusief en vervangbaar),Afmetingen L,Afmetingen XL,Lengte kettingen,Afmetingen druppel,Totale hoogte lamp,Afmetingen bol,Maximale lengte,Minimale lengte,Lichtrbron,Lengte van het snoer,Gringo wandlamp van Zuiver is creëert een mooi lichtspel op de muur. Hij is verkrijgbaar in twee kleuren,De lamp is verkrijgbaar in twee kleuren,Verkrijgbaar in vier mooie matte kleuren,Max. belastbaar gewicht,Bekleding stoel,Maximale draaggewicht,Armleuning hoogte,Maximum draaggewicht,Zitting,Stof kleur,Armhoogte,LET OP,Frame,Materiaal patchwork,Materiaal leatherlook,Afmeting (hxbxd),Zithoogte  zitdiepte,Zithoogte x zitdiepte,Maximale belasting,Materiaal poten,Frame stoel,Zittling & rugleuning,Onderstel,Hoogte armleuning,Materiaal kuip,Materiaal sitting,Materiaal zitting,Leverbaar in,Maximaal draagvermogen,Afmetingen (hxbxd),Stijl,Materiaal stoffen stoel,Materiaal PU stoel,Natuur product,Pootjes,Stofsoort lampenkap ,Diepte boog ,Stavlak driepoot ,Sta vlak drie-poot ,Afmetingen marmer,"Snoer met aan/uit schakelaar, lengte",Afmetingen (ø x H),Afmetingen voet (ø x H),Verstelbaar in hoogte,Met schakelaar,Afmetingen lampenkap (ø x H),Afmetingen kap (øxh),Hoogte lamp,Materiaal voet,Materiaal kap,Afmeting standaard,Exclusief,Lampenkapjes,Afmetingen (bxdxh),Afmetingen (hxb),Afmeting (hxd),Afmeting kap (Øxh) ,Asymmetrische kap van textiel Gecoat metalen voet Lichtbron,Lampenkap,Afmeting bed,Hoogte poot,Stoffering,Vloerkleden,Vorm vloerkleed,Inhoud,Inhoud ,Reinigen,Binnenwerk zitting en rugkussen,Verhouding stof,Binnenwerk frame,Vering,Inhoud zitkussens,Inhoud rugkussens,Afmetingen 2-zits,Afmetingen 3-zits,3-zit,"3,5-zit",4-zit,Zit diepte,Let op,Stof,Behandeling,Stofeigenschappen,Materiaal dragende delen,Binnen werk rug,Afmeting rugkussen,Afmetingen (lxbxh),Zithoogte en -diepte,Hocker,Materiaal bar vintage brown,Armhoogte en -breedte,Onderhoud,"Deze prachtige fauteuil heeft een zachte stof en zit vol mooie details, geïnspireerd op de jaren twintig. Een klassieke look die weer helemaal hip is. Verkrijgbaar in de kleuren",Maximale draagkracht,Zit hoogte
5564,https://loods5.nl/product/2080/dutchbone-drop-glass-hanglamp/5564,Dutchbone Drop Glass hanglamp,"139,-",pendant_lights,loods_5,0193-0372-01,Transparant," geribbeld glas, mango houd lamp houder",,,"64,0 cm",,,,,,,,,,,,,,,,,,,,,,,,E27,Rondom,Netstroom,,,,," E27, normale lamp max. 40 watt. spaarlamp 15 watt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,, 39x30 cm, 64 cm, 214 cm, zwart-wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5480,https://loods5.nl/product/2062/dutchbone-brass-mania-hanglamp/5480,Dutchbone Brass Mania hanglamp,"169,-",pendant_lights,loods_5,0193-0366-01,Goud," ijzer kap, messing afgewerkt",,,"35,0 cm",,,,,,,,,,,,,,,,,,,,, 35x51 cm,,Exclusief lichtbron,E27,Naar beneden,Netstroom,,,,," E27, normale lamp max. 40 Watt, spaarlamp max 15 watt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 185 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5459,https://loods5.nl/product/2056/dutchbone-brass-freak-hanglamp/5459,Dutchbone Brass Freak hanglamp,"86,-",pendant_lights,loods_5,0193-0364-01,Goud," ijzer kap, messing afgewerkt",,,"22,0 cm",,,,,,,,,,,,,,,,,,,,, 22x31 cm,,,E27,Naar beneden,Netstroom,,,,," E27, normale lamp max. 40 Watt. spaarlamp max 15 watt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 172 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5372,https://loods5.nl/product/2021/hanglamp-livorno/5372,Hanglamp Livorno,"89,95",pendant_lights,loods_5,0439-0090-01,,,,"40,0 cm","40,0 cm","40,0 cm",,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Rondom,Netstroom,,,M,,,,, 180 Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,0 cm",,,,,, 150 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,https://loods5.nl/product/2016/hanglamp-salerno/5352,Hanglamp Salerno,"59,95",pendant_lights,loods_5,0439-0087-01,Transparant,,,"40,0 cm","40,0 cm","40,0 cm",,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Rondom,Netstroom,,,,,,,, 60 watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,0 cm",,,,,, 150 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,https://loods5.nl/product/2012/hanglamp-firenze/5341,Hanglamp Firenze,"109,95",pendant_lights,loods_5,0439-0084-03,Zilver,,,"30,0 cm","30,0 cm","30,0 cm",,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Rondom,Netstroom,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,0 cm",,,,,, 150 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,https://loods5.nl/product/1991/hanglamp-como/5277,Hanglamp Como,"69,95",pendant_lights,loods_5,0439-0076-01,,Aluminium,,"18,0 cm","26,0 cm","18,0 cm",,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Naar beneden,Netstroom,,,S,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,0 cm",,,,,, 100 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,https://loods5.nl/product/1985/hanglamp-sesto-62-cm/5249,Hanglamp Sesto 62 cm,"199,95",pendant_lights,loods_5,0439-0071-01,Grijs,Aluminium,,,"49,0 cm",,,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Naar beneden,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,https://loods5.nl/product/1984/hanglamp-axel-ball/5242,Hanglamp Axel ball,"79,95",pendant_lights,loods_5,0439-0070-01,,,,"30,0 cm","30,0 cm","30,0 cm",,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Naar beneden,Netstroom,,,S,,,,, 60 watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,0 cm",,,,,, 120 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,https://loods5.nl/product/1981/hanglamp-axel/5232,Hanglamp Axel,"169,95",pendant_lights,loods_5,0439-0069-01,,,,"40,0 cm","40,0 cm","40,0 cm",,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,"Naar beneden, Rondom",Netstroom,,,S,,,,, 60 watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,0 cm",,,,,, 100 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,https://loods5.nl/product/1980/hanglamp-sesto-42-cm/5221,Hanglamp Sesto 42 cm,"119,95",pendant_lights,loods_5,0439-0068-01,Grijs,Aluminium,,,"38,0 cm",,,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Naar beneden,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,https://loods5.nl/product/1979/hanglamp-spirelli/5212,Hanglamp Spirelli,"29,95",pendant_lights,loods_5,0439-0067-02,Koper,Aluminium,,,,,,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Rondom,Netstroom,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,https://loods5.nl/product/1974/hanglamp-prato-20-cm/5177,Hanglamp Prato 20 cm,"39,95",pendant_lights,loods_5,0439-0062-01,Grijs,,,,"22,0 cm",,,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Naar beneden,Netstroom,,,,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,0 cm",,,,,, 100 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,https://loods5.nl/product/1966/hanglamp-mats-naturel/5139,Hanglamp Mats naturel,"179,95",pendant_lights,loods_5,0439-0058-02,Naturel,Hout,,,"53,0 cm",,,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Rondom,Netstroom,,,M,,,,, 60 watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,0 cm",,,,,, 70 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128,https://loods5.nl/product/1965/hanglamp-toscane-20-cm/5128,Hanglamp Toscane 20 cm,"109,95",pendant_lights,loods_5,0439-0057-01,Zilver,Aluminium,,,"34,0 cm",,,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Naar beneden,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,https://loods5.nl/product/1934/lamp-vlakken-5hoek-349/5044,Lamp Vlakken 5Hoek  (349),"199,-",pendant_lights,loods_5,0867-0030-01, Goud/koper, Glas /metaal,,"24,0 cm","50,0 cm","24,0 cm",,,,,,,,,,,,,,,,,,,,,,,,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,0 cm",,,,,,,,,,,,,,,,,, 24 x 24 x 50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,https://loods5.nl/product/1932/lamp-vlakken-3hoek-small-344/5042,Lamp Vlakken 3hoek Small (344),"119,-",pendant_lights,loods_5,0867-0028-01, goud / koper., glas / metaal.,,"28,0 cm","39,0 cm","28,0 cm",,,,,,,,,,,,,,,,,,,,,,,,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,https://loods5.nl/product/1931/lamp-hang-katrol-glas-venetiaans-499/5041,Lamp hang katrol GLAS Venetiaans (499),"124,95",pendant_lights,loods_5,0867-0027-01, Naturel / Transparant., Glas / Metaal.,,"20,0 cm","131,0 cm","20,0 cm",,,,,,,,,,,,,,,,,,,,,,,,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030,https://loods5.nl/product/1925/hanglamp-usa-metaal-wit-71026/5030,Hanglamp USA Metaal Wit (71026),"149,-",pendant_lights,loods_5,0867-0023-01, Vintage wit, Metaal,, 45 cm,"55,0 cm","45,0 cm",,,,,,,,,,,,,,,,,,,,,,,,Naar beneden,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 55 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5029,https://loods5.nl/product/1924/hanglamp-smal-metaal-glas-643/5029,Hanglamp Smal Metaal Glas  (643),"149,50",pendant_lights,loods_5,0867-0022-01, Grijs., Glas / metaal.,,"20,0 cm","180,0 cm","20,0 cm",,,,,,,,,,,,,,,,,,,,,,,,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5028,https://loods5.nl/product/1923/lamp-hang-katrol-kap-roest-498/5028,Lamp Hang katrol KAP roest  (498),"179,-",pendant_lights,loods_5,0867-0021-01, Roestbruin., Metaal + hout (katrol),,"44,0 cm","160,0 cm","44,0 cm",,,,,,,,,,,,,,,,,,,,,,,,Naar beneden,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5027,https://loods5.nl/product/1922/lamp-hang-katrol-roest-497/5027,Lamp Hang Katrol Roest  (497),"149,95",pendant_lights,loods_5,0867-0020-01,"Oranje, Bruin",metaal,,"32,0 cm","130,0 cm","32,0 cm",,,,,,,,,,,,,,,,,,,,,,,,Naar beneden,Netstroom,,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5026,https://loods5.nl/product/1921/hanglamp-bol-metaal-glas-zwart-646/5026,Hanglamp Bol Metaal /Glas ZWART (646),"129,95",pendant_lights,loods_5,0867-0019-01, Zwart / transparant., Glas / metaal.,,"22,0 cm","155,0 cm","22,0 cm",,,,,,,,,,,,,,,,,,,,,,,,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5025,https://loods5.nl/product/1920/hanglamp-rond-breed-metaal-glas-641/5025,Hanglamp Rond Breed Metaal /Glas (641),"139,95",pendant_lights,loods_5,0867-0018-01, Grijs, Glas / metaal,,"27,0 cm","142,0 cm","27,0 cm",,,,,,,,,,,,,,,,,,,,,,,,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5024,https://loods5.nl/product/1919/lamp-hang-katrol-kap-metaal-hout-grijs-495/5024,Lamp Hang katrol KAP metaal /hout Grijs (495),"169,95",pendant_lights,loods_5,0867-0017-01,Grijs,metaal,,"42,0 cm","160,0 cm","44,0 cm",,,,,,,,,,,,,,,,,,,,,,,,Naar beneden,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5004,https://loods5.nl/product/1916/hanglamp-modena/5004,Hanglamp Modena,"89,95",pendant_lights,loods_5,0439-0037-01,,Aluminium,,"40,0 cm","40,0 cm","40,0 cm",,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Rondom,Netstroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959,https://loods5.nl/product/1909/hanglamp-fabriano-50-cm/4959,Hanglamp Fabriano 50 cm,"179,95",pendant_lights,loods_5,0439-0031-01,Wit,Hout,,,"51,0 cm",,,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Naar beneden,Netstroom,,,,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,0 cm",,,,,, 100 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4938,https://loods5.nl/product/1905/hanglamp-fabriano-40-cm/4938,Hanglamp Fabriano 40 cm,"129,95",pendant_lights,loods_5,0439-0029-01,Wit,Hout,,,"51,0 cm",,,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Naar beneden,Netstroom,,,,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,0 cm",,,,,, 100 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4919,https://loods5.nl/product/1896/hanglamp-sven-3-lichts/4919,Hanglamp Sven 3 lichts,"229,95",pendant_lights,loods_5,0439-0024-02,,,,"120,0 cm","31,0 cm","30,0 cm",,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Rondom,Netstroom,,,,,,,, 60 watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 110 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4901,https://loods5.nl/product/1893/hanglamp-fabriano-30-cm/4901,Hanglamp Fabriano 30 cm,"79,95",pendant_lights,loods_5,0439-0022-01,Wit,Hout,,,"35,0 cm",,,,,,,,,,,,,,,,,,,,,,,Exclusief lichtbron,E27,Naar beneden,Netstroom,,,,,,,, 40W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,0 cm",,,,,, 100 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
