product_id,detail_url,title,price,category,competitor,Hoogte armleuning,Afmetingen,Zithoogte,Zitdiepte,Ruimte,Materiaal,Garantie,Merk,Categorie,Productsoort,Herkomst,Productfamilie,Zitbreedte,Ontwerper,Stofsoorten,Dimtechniek,Snoerlengte (in cm),Waterdichtheid,Lichtrichting,Bediening,Dimbaar,Lichtbron,Plafondkapje,Aanbevolen lichtbron,Fitting,Opmerking,Soort lichtbron,Kleurtemperatuur,Energielabel,Stapelbaar tot,Stekker,Productiemethode
57466,https://www.flinders.nl/studio-henk-giuseppe-fauteuil,Giuseppe fauteuil,1.698,beds,flinders,79,(b) 127.00 x (d) 88.00 x (h) 77.00 cm,45,,Alleen geschikt voor binnen,"Hout, Staal, Stof",1 jaar,Studio HENK,Fauteuils,Studio HENK fauteuils,Nederland,Studio HENK Giuseppe,,Xander Albers,"Kvadrat Hallingdal 65, Kvadrat Steelcut Trio 2",,,,,,,,,,,,,,,,,
69427,https://www.flinders.nl/kartell-cara-solid-color-fauteuil,Cara Solid Color fauteuil,771,beds,flinders,54,(b) 68 x (d) 67 x (h) 69 cm,45,,Alleen geschikt voor binnen,"PC (kunststof), PU (kunststof)",1 jaar,Kartell,Fauteuils,Kartell fauteuils,Italië,,50,"365 North,  Philippe Starck",,,,,,,,,,,,,,,,,,
81660,https://www.flinders.nl/warm-nordic-lean-back-fauteuil-teak,Lean Back fauteuil teak,2.249,beds,flinders,,(b) 68 x (d) 80 x (h) 78 cm,38,,Alleen geschikt voor binnen,"Foam, Leer, Teak (hout), Textiel",,Warm Nordic,Fauteuils,,Denemarken,,,Arne Hovmand Olsen,,,,,,,,,,,,,,,,,,
32484,https://www.flinders.nl/arco-sketch-lobby-fauteuil,Sketch Lobby fauteuil,880,beds,flinders,60,(b) 71.00 x (d) 66.00 x (h) 81.00 cm,46,47,Alleen geschikt voor binnen,"Epoxyhars, Leer, Roestvrijstaal, Stof",1 jaar,Arco,Fauteuils,Arco stoelen,Nederland,Arco Sketch,,"Burkhard Vogtherr,  Jonathan Prestwich",,,,,,,,,,,,,,,,,,
35536,https://www.flinders.nl/vitra-alcove-highback-fauteuil,Alcove Highback fauteuil work,6.389,beds,flinders,,(b) 126.50 x (d) 84.00 x (h) 136.00 cm,,,Alleen geschikt voor binnen,"MDF (hout), Polyester (kunststof), PU-schuim (kunststof)",1 jaar,Vitra,Fauteuils,"Vitra fauteuil, Vitra loungestoelen",Zwitserland,Vitra Alcove,,Ronan & Erwan Bouroullec,Vitra Laser,,,,,,,,,,,,,,,,,
76163,https://www.flinders.nl/gubi-beetle-lounge-wood-fauteuil,Beetle lounge wood fauteuil,1.971,beds,flinders,,(b) 62 x (d) 78 x (h) 76 cm,36,,Alleen geschikt voor binnen,"Hout, Stof",1 jaar,Gubi,Fauteuils,Gubi fauteuils,Denemarken,Gubi Beetle,,,,,,,,,,,,,,,,,,,,
18659,https://www.flinders.nl/normann-copenhagen-era-lounge-chair-high-loungestoel-met-walnoten-onderstel,Era Lounge Chair High loungestoel met walnoten onderstel,1.275,beds,flinders,,,40,,Alleen geschikt voor binnen,"Leer, Stof, Walnoot (hout)",,Normann Copenhagen,Fauteuils,"Normann Copenhagen loungestoelen, Normann Copenhagen stoelen",Denemarken,Normann Copenhagen Era,,Simon Legald,"Gabriel Breeze Fusion, Gabriel Fame, Gabriel Fame Hybrid",,,,,,,,,,,,,,,,,
39878,https://www.flinders.nl/carl-hansen-ch22-fauteuil,CH22 fauteuil,2.479,beds,flinders,62,(b) 69.50 x (d) 61.50 x (h) 72.60 cm,36.8,,Alleen geschikt voor binnen,"Eiken (hout), Papier, Walnoot (hout)",1 jaar,Carl Hansen & Son,Fauteuils,Carl Hansen fauteuils,Denemarken,,,Hans Wegner,,,,,,,,,,,,,,,,,,
73104,https://www.flinders.nl/carl-hansen-ch71-fauteuil,CH71 fauteuil,2.612,beds,flinders,62,(b) 70.00 x (d) 70.00 x (h) 84.00 cm,41,,Alleen geschikt voor binnen,"Beuken (hout), Eiken (hout), Foam, Textiel",2 jaar,Carl Hansen & Son,Fauteuils,Carl Hansen fauteuils,Denemarken,,,Hans Wegner,,,,,,,,,,,,,,,,,,
73774,https://www.flinders.nl/normann-copenhagen-hyg-low-oak-fauteuil,Hyg Low Oak fauteuil,1.505,beds,flinders,,(b) 83.00 x (d) 80.00 x (h) 84.50 cm,40,,Alleen geschikt voor binnen,"Eiken (hout), PU-schuim (kunststof), Staal, Textiel",2 jaar,Normann Copenhagen,Fauteuils,Normann Copenhagen fauteuils,Denemarken,Normann Copenhagen Hyg,,Simon Legald,,,,,,,,,,,,,,,,,,
79029,https://www.flinders.nl/riviera-maison-thompson-fauteuil,Thompson fauteuil,799,beds,flinders,,(b) 69 x (d) 87 x (h) 90 cm,,,Alleen geschikt voor binnen,"Polyester (kunststof), Roestvrijstaal",3 jaar,Rivièra Maison,Fauteuils,Rivièra Maison fauteuils,Nederland,,,,,,,,,,,,,,,,,,,1 stoel,,
16236,https://www.flinders.nl/vitra-repos-loungestoel-met-ottoman,Repos loungestoel met Ottoman,4.929,beds,flinders,58,,46,,Alleen geschikt voor binnen,"Leer, Stof",2 jaar,Vitra,Fauteuils,"Vitra stoelen, Vitra fauteuil, Vitra loungestoelen",Zwitserland,Vitra Repos,,Antonio Citterio,"Vitra Cosy, Vitra Credo, Vitra Dumet, Vitra Leather, Vitra Leather Grand, Vitra Leather Natural, Vitra Leather Premium",,,,,,,,,,,,,,,,,
46736,https://www.flinders.nl/normann-copenhagen-swell-fauteuil,Swell fauteuil,1.680,beds,flinders,,(b) 102 x (d) 93 x (h) 70 cm,42,,Alleen geschikt voor binnen,"Foam, Hout, Staal, Textiel",1 jaar,Normann Copenhagen,Fauteuils,Normann Copenhagen fauteuils,Denemarken,Normann Copenhagen Swell,,Jonas Wagell,"Gabriel Breeze Fusion, Gabriel Medley",,,,,,,,,,,,,,,,,
58645,https://www.flinders.nl/andtradition-loafer-sc23-fauteuil,Loafer SC23 fauteuil,1.648,beds,flinders,75,(b) 70.00 x (d) 67.00 x (h) 75.00 cm,42,48,Alleen geschikt voor binnen,"Foam, Hout, Polyester (kunststof), Textiel",1 jaar,&tradition,Fauteuils,&Tradition fauteuils,Denemarken,,,Space Copenhagen,"Kvadrat Balder 3, Kvadrat Canvas, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Harald 2, Kvadrat Hero, Kvadrat Pilot, Kvadrat Remix 2, Kvadrat Rime, Kvadrat Sonar 1, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4",,,,,,,,,,,,,,,,,
73769,https://www.flinders.nl/normann-copenhagen-hyg-high-swivel-fauteuil,Hyg High Swivel fauteuil,1.730,beds,flinders,,(b) 84.50 x (d) 83.50 x (h) 107.50 cm,40,,Alleen geschikt voor binnen,"Aluminium (metaal), PU-schuim (kunststof), Staal, Textiel",2 jaar,Normann Copenhagen,Fauteuils,Normann Copenhagen fauteuils,Denemarken,Normann Copenhagen Hyg,,Simon Legald,,,,,,,,,,,,,,,,,,
57730,https://www.flinders.nl/hay-dapper-fauteuil-met-grijs-onderstel,Dapper fauteuil met grijs onderstel,819,beds,flinders,,(b) 70 x (d) 65 x (h) 74.5 cm,43,48.5,Alleen geschikt voor binnen,"Eiken (fineer), Multiplex, Staal (gepoedercoat)",2 jaar,Hay,Fauteuils,"Hay fauteuil, Hay loungestoelen",Denemarken,,,Doshi Levien,"Camo California, Camo Sierra, Camo Silk, Kvadrat Balder 3, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Compound, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Harald 2, Kvadrat Hero, Kvadrat Remix 2, Kvadrat Rime, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4",,,,,,,,,,,,,,,,,
60799,https://www.flinders.nl/design-house-stockholm-day-dream-fauteuil,Day Dream fauteuil,725,beds,flinders,,(b) 83.00 x (d) 73.00 x (h) 80.00 cm,,,Alleen geschikt voor binnen,"Dennen (hout), Eiken (hout), Foam, Polyester (kunststof)",1 jaar,Design House Stockholm,Fauteuils,Design House Stockholm fauteuils,Zweden,Design House Stockholm Day,,,,,,,,,,,,,,,,,,,,
69657,https://www.flinders.nl/andtradition-pavillion-av6-fauteuil,Pavilion AV6 fauteuil,687,beds,flinders,59,(b) 69 x (d) 65 x (h) 70 cm,38,52,Alleen geschikt voor binnen,"Eiken (fineer), Eiken (hout), Foam, Plastic, Staal, Walnoot (hout)",1 jaar,&tradition,Fauteuils,&Tradition fauteuils,Denemarken,&tradition Pavilion,,Anderssen & Voll,,,,,,,,,,,,,,,,,,
32873,https://www.flinders.nl/menu-godot-fauteuil,Godot fauteuil,2.298,beds,flinders,,(b) 82.50 x (d) 82.50 x (h) 70.00 cm,,,Alleen geschikt voor binnen,"Staal (gepoedercoat), Wol",1 jaar,Menu,Fauteuils,"Menu stoelen, Menu fauteuils",Denemarken,Menu Godot,,Iskos-Berlin,,,,,,,,,,,,,,,,,,
36920,https://www.flinders.nl/moooi-shift-fauteuil,Shift fauteuil,"882,09",beds,flinders,,(b) 81.50 x (d) 75.00 x (h) 81.50 cm,39,,Alleen geschikt voor binnen,"Polyester (kunststof), Staal (gepoedercoat)",2 jaar,Moooi,Fauteuils,"Moooi stoelen, Moooi fauteuils",Nederland,Moooi Shift,,,Moooi Pantone,,,,,,,,,,,,,,,,,
68766,https://www.flinders.nl/fritz-hansen-pot-fauteuil-black,Pot fauteuil black,1.378,beds,flinders,,(b) 75.50 x (d) 60.00 x (h) 70.00 cm,42.7,,Alleen geschikt voor binnen,"ABS (kunststof), PU-schuim (kunststof), Staal (gepoedercoat), Stof",5 jaar,Fritz Hansen,Fauteuils,"Fritz Hansen loungestoelen, Fritz Hansen fauteuils",Denemarken,,,Arne Jacobsen,"Gabriel Fame, Kvadrat Canvas, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4",,,,,,,,,,,,,,,,,
80844,https://www.flinders.nl/umage-the-reader-fauteuil-donker-eiken,The reader fauteuil Donker eiken,999,beds,flinders,,(b) 78 x (d) 91 x (h) 105 cm,,,Alleen geschikt voor binnen,"Eiken (hout), Laminaat, Polyester (kunststof)",,Umage,Fauteuils,Umage fauteuils,Denemarken,,,,,,,,,,,,,,,,,,,,,
17737,https://www.flinders.nl/ox-denmarq-rama-loungestoel,Rama loungestoel,1.513,beds,flinders,,,,,Alleen geschikt voor binnen,"Eiken (hout), Leer",,OX Denmarq,Fauteuils,"OX Denmarq loungestoelen, OX Denmarq stoelen",Denemarken,,,,,,,,,,,,,,,Voor onderhoud van het leder raden we het gebruik van ledervet aan.,,,,,,
26677,https://www.flinders.nl/karimoku-new-standard-castor-low-fauteuil,Castor Low fauteuil,968,beds,flinders,,(b) 63.00 x (d) 61.50 x (h) 69.00 cm,39,,Alleen geschikt voor binnen,Eiken (hout),2 jaar,Karimoku New Standard,Fauteuils,,Japan,Karimoku New Standard Castor,,BIG-GAME,,,,,,,,,,,,,,,,,,
40944,https://www.flinders.nl/gervasoni-ghost-01-fauteuil,Ghost 01 fauteuil,1.288,beds,flinders,68,(b) 90.00 x (d) 105.00 x (h) 75.00 cm,42,,Alleen geschikt voor binnen,"Hout, PU (kunststof), Stof",1 jaar,Gervasoni,Fauteuils,Gervasoni fauteuils,Italië,Gervasoni Ghost,,Paola Navone,,,,,,,,,,,,,,,,,,
46718,https://www.flinders.nl/normann-copenhagen-era-loungechair-high-swivel-zwart-onderstel,Era Lounge Chair High Swivel fauteuil met zwart onderstel,1.345,beds,flinders,,(b) 83.00 x (d) 83.00 x (h) 103.00 cm,40,,Alleen geschikt voor binnen,"Aluminium (metaal), Foam, Leer, PU (kunststof), Staal, Textiel",1 jaar,Normann Copenhagen,Fauteuils,Normann Copenhagen fauteuils,Denemarken,Normann Copenhagen Era,,Simon Legald,"Gabriel Breeze Fusion, Gabriel Fame, Gabriel Fame Hybrid",,,,,,,,,,,,,,,,,
53614,https://www.flinders.nl/montis-back-me-up-salon-fauteuil,Back Me Up Salon fauteuil,1.961,beds,flinders,,(b) 67.00 x (d) 72.00 x (h) 75.00 cm,42,49,Alleen geschikt voor binnen,"Hout, Metaal, Multiplex, PU-schuim (kunststof), Rubber",1 jaar,Montis,Fauteuils,Montis fauteuils,Nederland,Montis Back Me Up,,Arian Brekveld,,,,,,,,,,,,,,,,,,
74096,https://www.flinders.nl/muuto-fiber-tube-fauteuil,Fiber Tube fauteuil,749,beds,flinders,,(b) 60 x (d) 69 x (h) 74 cm,38,,Alleen geschikt voor binnen,"Leer, Plastic, Staal (gepoedercoat), Textiel",2 jaar,Muuto,Fauteuils,Muuto fauteuils,Denemarken,Muuto Fiber,,Iskos-Berlin,"Camo Silk, Kvadrat Canvas, Kvadrat Clara 2, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Remix 2, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2",,,,,,,,,,,,,,,,,
14160,https://www.flinders.nl/kartell-foliage-fauteuil,Foliage fauteuil,1.275,beds,flinders,,,37,,Alleen geschikt voor binnen,"Polyester (kunststof), PU (kunststof), Wol",2 jaar,Kartell,Fauteuils,Kartell fauteuils,Italië,Kartell Foliage,70,Patricia Urquiola,,,,,,,,,,,,,,,,,,
43061,https://www.flinders.nl/andtradition-catch-jh13-fauteuil,Catch JH13 fauteuil,1.511,beds,flinders,58,(b) 82 x (d) 92 x (h) 86 cm,36,,Alleen geschikt voor binnen,"Foam, Staal (gepoedercoat), Stof",1 jaar,&tradition,Fauteuils,&Tradition fauteuils,Denemarken,&Tradition Catch,,Jaime Hayon,"Camo Silk, Kvadrat Balder 3, Kvadrat Coda 2, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Hero, Kvadrat Hot, Kvadrat Pilot, Kvadrat Remix 2, Kvadrat Rime, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4, Kvadrat Vidar 2",,,,,,,,,,,,,,,,,
69976,https://www.flinders.nl/valerie-objects-solo-seat-fauteuil-leer,Solo seat fauteuil leer,1.980,beds,flinders,61,(b) 62.00 x (d) 62.00 x (h) 61.00 cm,34,,Alleen geschikt voor binnen,"Leer, Staal (gepoedercoat)",1 jaar,Valerie Objects,Fauteuils,,België,,,Muller van Severen,,,,,,,,,,,,,,,,,,
18638,https://www.flinders.nl/normann-copenhagen-era-lounge-chair-high-loungestoel-met-zwart-stalen-onderstel,Era Lounge Chair High loungestoel met zwart stalen onderstel,1.350,beds,flinders,,(b) 72.00 x (d) 80.00 x (h) 103.00 cm,40,,Alleen geschikt voor binnen,"Leer, Staal, Stof",,Normann Copenhagen,Fauteuils,"Normann Copenhagen loungestoelen, Normann Copenhagen stoelen",Denemarken,Normann Copenhagen Era,,Simon Legald,"Gabriel Breeze Fusion, Gabriel Fame, Gabriel Fame Hybrid",,,,,,,,,,,,,,,,,
27058,https://www.flinders.nl/muuto-oslo-fauteuil,Oslo fauteuil,1.695,beds,flinders,,(b) 80.00 x (d) 73.00 x (h) 78.00 cm,45,55,Alleen geschikt voor binnen,"Staal, Stof",2 jaar,Muuto,Fauteuils,Muuto fauteuils,Denemarken,Muuto Oslo,,Anderssen & Voll,,,,,,,,,,,,,,,,,,
79033,https://www.flinders.nl/riviera-maison-walker-park-fauteuil,Walker Park fauteuil,899,beds,flinders,,(b) 80 x (d) 87 x (h) 80 cm,,,Alleen geschikt voor binnen,"Polyester (kunststof), Roestvrijstaal",3 jaar,Rivièra Maison,Fauteuils,Rivièra Maison fauteuils,Nederland,,,,,,,,,,,,,,,,,,,1 stoel,,
15605,https://www.flinders.nl/vitra-lcw-leather-loungestoel,Eames LCW leather loungestoel,2.260,beds,flinders,,(b) 56.00 x (d) 61.00 x (h) 68.00 cm,30,53,Alleen geschikt voor binnen,Multiplex,2 jaar,Vitra,Fauteuils,"Vitra stoelen, Vitra fauteuil, Vitra loungestoelen",Zwitserland,Vitra Eames collectie,56,Charles & Ray Eames,,,,,,,,,,,,,,,,,,
19243,https://www.flinders.nl/vitra-east-river-chair-stoel-met-naturel-eiken-onderstel,East River Chair fauteuil met naturel eiken onderstel,1.850,beds,flinders,,(b) 64.00 x (d) 71.00 x (h) 74.00 cm,40,56,Alleen geschikt voor binnen,"Eiken (hout), Leer, PU (kunststof), Staal (gepoedercoat), Stof",2 jaar,Vitra,Fauteuils,"Vitra fauteuil, Vitra loungestoelen",Zwitserland,,53,Hella Jongerius,"Vitra Hopsak, Vitra Laser, Vitra Leather Premium, Vitra Plano",,,,,,,,,,,,,,,,,
59994,https://www.flinders.nl/classicon-bibendum-fauteuil,Bibendum fauteuil,5.422,beds,flinders,,(b) 90.00 x (d) 79.00 x (h) 72.00 cm,42,,Alleen geschikt voor binnen,"Leer, PU (kunststof), Staal, Stof",2 jaar,ClassiCon,Fauteuils,Classicon fauteuils,Duitsland,,,Eileen Gray,,,,,,,,,,,,,,,,,,
81507,https://www.flinders.nl/warm-nordic-the-orange-fauteuil,The Orange fauteuil,1.349,beds,flinders,,(b) 64 x (d) 71 x (h) 78 cm,,,Alleen geschikt voor binnen,"Eiken (fineer), Eiken (hout)",,Warm Nordic,Fauteuils,,Denemarken,Warm Nordic The Orange,,Hans Olsen,,,,,,,,,,,,,,,,,,
19242,https://www.flinders.nl/vitra-east-river-chair-stoel-met-donker-eiken-onderstel,East River Chair fauteuil met donker eiken onderstel,1.850,beds,flinders,,(b) 64.00 x (d) 71.00 x (h) 74.00 cm,40,56,Alleen geschikt voor binnen,"Eiken (hout), PU (kunststof), Staal (gepoedercoat)",2 jaar,Vitra,Fauteuils,"Vitra fauteuil, Vitra loungestoelen",Zwitserland,,53,Hella Jongerius,"Vitra Hopsak, Vitra Laser, Vitra Leather Premium, Vitra Plano",,,,,,,,,,,,,,,,,
25020,https://www.flinders.nl/arper-catifa-60-lounge-high-fauteuil,Catifa 60 Lounge High fauteuil,1.283,beds,flinders,,(b) 74.00 x (d) 74.00 x (h) 110.00 cm,37,,Alleen geschikt voor binnen,"Aluminium (metaal), PU (kunststof), Stof",1 jaar,Arper,Fauteuils,Arper fauteuils,Italië,Arper Catifa,,Studio lievore altherr molina,,,,,,,,,,,,,,,,,,
43344,https://www.flinders.nl/menu-septembre-fauteuil,Septembre fauteuil,2.699,beds,flinders,,(b) 93.50 x (d) 80.00 x (h) 64.00 cm,37,,Alleen geschikt voor binnen,"Essen (hout), Foam, Katoen, Leer, Textiel",1 jaar,Menu,Fauteuils,"Menu stoelen, Menu fauteuils",Denemarken,Menu Septembre,,Theresa Arns,,,,,,,,,,,,,,,,,,
46706,https://www.flinders.nl/normann-copenhagen-era-loungechair-low-swivel-zwart-onderstel,Era Lounge Chair Low Swivel fauteuil met zwart onderstel,1.210,beds,flinders,,(b) 83.00 x (d) 83.00 x (h) 77.00 cm,40,,Alleen geschikt voor binnen,"Aluminium (metaal), Foam, Leer, PU (kunststof), Staal, Textiel",1 jaar,Normann Copenhagen,Fauteuils,Normann Copenhagen fauteuils,Denemarken,Normann Copenhagen Era,,Simon Legald,"Gabriel Breeze Fusion, Gabriel Fame, Gabriel Fame Hybrid",,,,,,,,,,,,,,,,,
46713,https://www.flinders.nl/normann-copenhagen-era-loungechair-high-swivel-alu-onderstel,Era Lounge Chair High Swivel fauteuil met aluminium onderstel,1.345,beds,flinders,,(b) 83.00 x (d) 83.00 x (h) 103.00 cm,40,,Alleen geschikt voor binnen,"Aluminium (metaal), Foam, Leer, PU (kunststof), Staal, Textiel",1 jaar,Normann Copenhagen,Fauteuils,Normann Copenhagen fauteuils,Denemarken,Normann Copenhagen Era,,Simon Legald,"Gabriel Breeze Fusion, Gabriel Fame, Gabriel Fame Hybrid",,,,,,,,,,,,,,,,,
63323,https://www.flinders.nl/houe-span-lounge-chair-fauteuil,Span Lounge Chair fauteuil,1.159,beds,flinders,,(b) 77.00 x (d) 77.00 x (h) 72.00 cm,38,,Alleen geschikt voor binnen,"Essen (hout), Hout, Leer",2 jaar,Houe,Fauteuils,Houe fauteuils,Denemarken,,,,,,,,,,,,,,,,,,,,,
73406,https://www.flinders.nl/vitra-fauteuil-direction-fauteuil,Fauteuil Direction fauteuil,1.780,beds,flinders,,(b) 65.00 x (d) 62.5 x (h) 81.50 cm,50.5,,Alleen geschikt voor binnen,"Eiken (hout), PU-schuim (kunststof), Staal (gepoedercoat), Textiel",2 jaar,Vitra,Fauteuils,"Vitra fauteuil, Vitra loungestoelen",Zwitserland,,,Jean Prouvé,"Vitra Cité, Vitra Leather Premium",,,,,,,,,,,,,,,,,
73712,https://www.flinders.nl/ferm-living-herman-fauteuil-met-zitkussen,Herman fauteuil met zitkussen,599,beds,flinders,,(b) 68.00 x (d) 60.00 x (h) 68.00 cm,,,Alleen geschikt voor binnen,"Eiken (hout), Metaal (gepoedercoat), Textiel",1 jaar,Ferm Living,Fauteuils,,Denemarken,Ferm Living Herman,,,,,,,,,,,,,,,,,,,,
76121,https://www.flinders.nl/bat-low-conic,Bat Low conic fauteuil,2.152,beds,flinders,,(b) 85 x (d) 83 x (h) 81 cm,39,,Alleen geschikt voor binnen,,1 jaar,Gubi,Fauteuils,Gubi fauteuils,Denemarken,,,,,,,,,,,,,,,,,,,,,
76137,https://www.flinders.nl/gub-bat-high-conic-fauteuil,Bat high conic fauteuil,2.394,beds,flinders,,(b) 85 x (d) 83 x (h) 101 cm,39,,Alleen geschikt voor binnen,Metaal,1 jaar,Gubi,Fauteuils,Gubi fauteuils,Denemarken,,,,,,,,,,,,,,,,,,,,,
76146,https://www.flinders.nl/gubi-bat-low-wood-fauteuil,Bat low wood fauteuil,3.761,beds,flinders,,(b) 85 x (d) 83 x (h) 81 cm,39,,Alleen geschikt voor binnen,Hout,1 jaar,Gubi,Fauteuils,Gubi fauteuils,Denemarken,,,,,,,,,,,,,,,,,,,,,
15614,https://www.flinders.nl/vitra-lcm-leather-loungestoel,Eames LCM leather loungestoel,1.749,beds,flinders,,,32.5,55.5,Alleen geschikt voor binnen,Multiplex,2 jaar,Vitra,Fauteuils,"Vitra stoelen, Vitra fauteuil, Vitra loungestoelen",Zwitserland,Vitra Eames collectie,55,Charles & Ray Eames,,,,,,,,,,,,,,,,,,
27676,https://www.flinders.nl/tom-dixon-wingback-fauteuil,Wingback Black fauteuil,4.900,beds,flinders,,(b) 74.00 x (d) 97.00 x (h) 128.00 cm,46.5,,Alleen geschikt voor binnen,"Foam, Hout, Staal",1 jaar,Tom Dixon,Fauteuils,Tom Dixon fauteuils,Verenigd Koninkrijk,Tom Dixon Wingback,,,,,,,,,,,,,,,,,,,,
35245,https://www.flinders.nl/magis-traffic-fauteuil,Traffic fauteuil,1.815,beds,flinders,55,(b) 82 x (d) 80 x (h) 72 cm,41,,Alleen geschikt voor binnen,"Polyester (kunststof), PU (kunststof), Staal, Stof",1 jaar,Magis,Fauteuils,Magis fauteuil,Italië,Magis Traffic,52,Konstantin Grcic,,,,,,,,,,,,,,,,,,
74092,https://www.flinders.nl/muuto-fiber-wood-fauteuil,Fiber Wood fauteuil,895,beds,flinders,,(b) 60.00 x (d) 69.00 x (h) 74.00 cm,38,,Alleen geschikt voor binnen,"Eiken (hout), Leer, Multiplex, Plastic, Textiel",2 jaar,Muuto,Fauteuils,Muuto fauteuils,Denemarken,Muuto Fiber,,Iskos-Berlin,"Camo Silk, Kvadrat Canvas, Kvadrat Clara 2, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Remix 2, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2",,,,,,,,,,,,,,,,,
74403,https://www.flinders.nl/pols-potten-timor-fauteuil,Timor fauteuil,407,beds,flinders,56,(b) 71.00 x (d) 63.00 x (h) 76.00 cm,36,50,Alleen geschikt voor binnen,"Nikkel, Rotan",1 jaar,Pols Potten,Fauteuils,Pols Potten fauteuils,Nederland,,,Pols Potten,,,,,,,,,,,,,,,,,,
77699,https://www.flinders.nl/gub-stay-fauteuil-large-swivel,Stay fauteuil large swivel,2.651,beds,flinders,,(b) 85 x (d) 85 x (h) 78 cm,41,,Alleen geschikt voor binnen,Eiken (hout),1 jaar,Gubi,Fauteuils,Gubi fauteuils,Denemarken,Gubi Stay,,Space Copenhagen,,,,,,,,,,,,,,,,,,
81513,https://www.flinders.nl/warm-nordic-the-orange-fauteuil-zitting-gestoffeerd,The Orange fauteuil zitting gestoffeerd,1.499,beds,flinders,,(b) 64 x (d) 71 x (h) 78 cm,,,Alleen geschikt voor binnen,"Eiken (fineer), Eiken (hout), Stof",,Warm Nordic,Fauteuils,,Denemarken,Warm Nordic The Orange,,Hans Olsen,,,,,,,,,,,,,,,,,,
39823,https://www.flinders.nl/carl-hansen-ch468-oculus-fauteuil,CH468 Oculus fauteuil,4.343,beds,flinders,65,(b) 94.00 x (d) 94.00 x (h) 105.00 cm,40,,Alleen geschikt voor binnen,"Beuken (hout), Leer, Roestvrijstaal, Stof",1 jaar,Carl Hansen & Son,Fauteuils,Carl Hansen fauteuils,Denemarken,,,Hans Wegner,"Carl Hansen Loke, Carl Hansen SIF, Carl Hansen Thor, Gabriel Breeze, Gabriel Byron, Gabriel Comfort+, Gabriel Savak, Kvadrat Balder 3, Kvadrat Basel, Kvadrat Canvas, Kvadrat Clara 2, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4, Kvadrat Vidar 2",,,,,,,,,,,,,,,,,
76362,https://www.flinders.nl/gubi-revers-fauteuil,Revers fauteuil,4.136,beds,flinders,,(b) 87 x (d) 85 x (h) 75 cm,38,,Alleen geschikt voor binnen,Walnoot (hout),1 jaar,Gubi,Fauteuils,Gubi fauteuils,Denemarken,Gubi Revers,,,,,,,,,,,,,,,,,,,,
81715,https://www.flinders.nl/warm-nordic-mr-olsen-loungechair-gerookt-eiken,Mr. Olsen lounge chair gerookt eiken,2.249,beds,flinders,,,,,Alleen geschikt voor binnen,"Eiken (hout), Foam, Leer, Textiel",,Warm Nordic,Fauteuils,,Denemarken,,,,,,,,,,,,,,,,,,,,,
20143,https://www.flinders.nl/vitra-suita-club-fauteuil,Suita Club fauteuil,1.799,beds,flinders,,(b) 75 x (d) 73 x (h) 70 cm,,,Alleen geschikt voor binnen,"Aluminium (metaal), PU-schuim (kunststof)",2 jaar,Vitra,Fauteuils,"Vitra fauteuil, Vitra loungestoelen",Zwitserland,,,Antonio Citterio,"Vitra Corsaro, Vitra Cosy, Vitra Credo, Vitra Dumet, Vitra Laser, Vitra Leather, Vitra Leather Grand, Vitra Leather Natural, Vitra Leather Premium, Vitra Olimpo, Vitra Over",,,,,,,,,,,,,,,,,
40947,https://www.flinders.nl/gervasoni-ghost-04-fauteuil,Ghost 04 fauteuil,1.006,beds,flinders,57,(b) 75.00 x (d) 75.00 x (h) 90.00 cm,40,,Alleen geschikt voor binnen,"Hout, PU (kunststof), Stof",1 jaar,Gervasoni,Fauteuils,Gervasoni fauteuils,Italië,Gervasoni Ghost,,Paola Navone,,,,,,,,,,,,,,,,,,
