product_id,detail_url,title,price,category,competitor,product_type,Ladehoogte (binnenkant),Lengte,Breedte,Hoogte,Ladebreedte (binnenkant),Ladediepte (binnenkant),Verhoogd hoofdeinde,Matraslengte,Matrasbreedte,description,Verhoogd voeteneinde,Vrije hoogte onder meubel,"Hoogte, 2 bedden",Diepte,Zitdiepte,Zithoogte,Hoogte armleuning,Hoogte inclusief rugkussens,Breedte armleuning,Zitbreedte,Hoogte rugleuning,Aantal zitplaatsen,Max. hoogte,Min. zithoogte,Max. zithoogte,Diameter,Hoogte lampenkap,Snoerlengte,Diameter lampenkap,Vermogen,Dikte,Aantal per verpakking,Diameter voet,Breedte lampenkap,Bedbreedte,Bedlengte,Lengte uitgeklapt,Breedte uitgeklapt,Min. diepte,Max. diepte,Diepe chaise longue,"Zitdiepte, chaise longue",Matrasdikte,Bedhoogte,Breedte rechts,Breedte links,Max. zitdiepte,Min. zitdiepte,Oppervlak,Min. poolhoogte,Min. oppervlakte,Min. lengte,Zitbreedte rechts,Zitbreedte links,Min. breedte,Max. breedte,"Zitbreedte, chaise longue",Min. hoogte,Lengte ketting,Diameter wandbevestiging,Verzinkingsdiameter,Max. diameter,Totale hoogte,Max. belasting/fauteuilonderstel,Max. belasting,Max. lengte,Inhoud
S39211370,https://www.ikea.com/nl/nl/catalog/products/S39211370/,,1.009,corner_sofa,ikea,"Hoekbank, 4-zits, Farsta donkerbruin",,,,,,,,,,"Deze zitbank kan zo worden gevormd als je wilt, rekening houdend met de plaats die je ervoor hebt. Kies het aantal zitplaatsen de vorm en de functie. Bij gezinsuitbreiding of een groter huis kan je de bank ook uitbreiden en mee laten groeien.",,4 cm,,98 cm,55 cm,45 cm,65 cm,80 cm,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,249 cm,249 cm,,,,,,,192 cm,192 cm,,,,,,,,,,,,,
S39211488,https://www.ikea.com/nl/nl/catalog/products/S39211488/,,989,corner_sofa,ikea,"Hoekbank, 4-zits, met open eind, Farsta zwart",,,,,,,,,,"Deze zitbank kan zo worden gevormd als je wilt, rekening houdend met de plaats die je ervoor hebt. Kies het aantal zitplaatsen de vorm en de functie. Bij gezinsuitbreiding of een groter huis kan je de bank ook uitbreiden en mee laten groeien.",,4 cm,,98 cm,55 cm,45 cm,65 cm,80 cm,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,235 cm,249 cm,,,,,,,195 cm,192 cm,,,,,,,,,,,,,
S39211365,https://www.ikea.com/nl/nl/catalog/products/S39211365/,,1.009,corner_sofa,ikea,"Hoekbank, 4-zits, Farsta zwart",,,,,,,,,,"Deze zitbank kan zo worden gevormd als je wilt, rekening houdend met de plaats die je ervoor hebt. Kies het aantal zitplaatsen de vorm en de functie. Bij gezinsuitbreiding of een groter huis kan je de bank ook uitbreiden en mee laten groeien.",,4 cm,,98 cm,55 cm,45 cm,65 cm,80 cm,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,249 cm,249 cm,,,,,,,192 cm,192 cm,,,,,,,,,,,,,
S89211546,https://www.ikea.com/nl/nl/catalog/products/S89211546/,,759,corner_sofa,ikea,"Hoekbank, 3-zits, met open eind, Gunnared beige",,,,,,,,,,"Deze zitbank kan zo worden gevormd als je wilt, rekening houdend met de plaats die je ervoor hebt. Kies het aantal zitplaatsen de vorm en de functie. Bij gezinsuitbreiding of een groter huis kan je de bank ook uitbreiden en mee laten groeien.",,4 cm,,98 cm,55 cm,45 cm,65 cm,80 cm,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,235 cm,179 cm,,,,,,,195 cm,122 cm,,,,,,,,,,,,,
S39211539,https://www.ikea.com/nl/nl/catalog/products/S39211539/,,859,corner_sofa,ikea,"Hoekbank, 3-zits, met open eind, Farsta donkerbruin",,,,,,,,,,"Deze zitbank kan zo worden gevormd als je wilt, rekening houdend met de plaats die je ervoor hebt. Kies het aantal zitplaatsen de vorm en de functie. Bij gezinsuitbreiding of een groter huis kan je de bank ook uitbreiden en mee laten groeien.",,4 cm,,98 cm,55 cm,45 cm,65 cm,80 cm,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,235 cm,179 cm,,,,,,,195 cm,122 cm,,,,,,,,,,,,,
S79256559,https://www.ikea.com/nl/nl/catalog/products/S79256559/,,1.069,corner_sofa,ikea,"Hoekbank, 3-zits, met open eind, Kimstad donkerbruin",,,,,,,,,,"Nestel je, voel je warm omhelsd en geniet van gezellige avonden en luie dagen. Deze zitbank is extra diep, heeft zachte, verplaatsbare rugkussens en is verkrijgbaar in verschillende afmetingen en vormen - alles voor jouw comfort.",,7 cm,,98 cm,60 cm,49 cm,68 cm,104 cm,18 cm,,,,,,,,,,,,,,,,,,,,,,,,,,235 cm,182 cm,,,,,,,,,,,,,,,,,,,,,
S49256594,https://www.ikea.com/nl/nl/catalog/products/S49256594/,,909,corner_sofa,ikea,"3-zitsbank, met chaise longue, Kimstad donkerbruin",,,258 cm,,,,,,,"Nestel je, voel je warm omhelsd en geniet van gezellige avonden en luie dagen. Deze zitbank is extra diep, heeft zachte, verplaatsbare rugkussens en is verkrijgbaar in verschillende afmetingen en vormen - alles voor jouw comfort.",,7 cm,,98 cm,60 cm,49 cm,68 cm,104 cm,18 cm,222 cm,,,,,,,,,,,,,,,,,,,,,164 cm,126 cm,,,,,,,,,,,,,,,,,,,,,,,,,
S99257275,https://www.ikea.com/nl/nl/catalog/products/S99257275/,,1.549,corner_sofa,ikea,"Hoekbank, 6-zits, met chaise longue, Gassebol lichtbeige",,,,,,,,,,"Overdag een welverdiend dutje en 's avonds lekker hangen met familie en vrienden. De LIDHULT zitbank, met zijn hoge rugleuning en neksteun, is ontworpen voor een zo hoog mogelijk comfort. Omhelzend, uitnodigend en royaal.",,7 cm,,98 cm,53 cm,45 cm,,102 cm,,,76 cm,,,,,,,,,,,,,,,,,,,,164 cm,120 cm,,,367 cm,275 cm,,,,,,,,,,,,,,,,,,,,,
S49257447,https://www.ikea.com/nl/nl/catalog/products/S49257447/,,1.149,corner_sofa,ikea,"Hoekbank, 5-zits, Gassebol lichtbeige",,,,,,,,,,"Overdag een welverdiend dutje en 's avonds lekker hangen met familie en vrienden. De LIDHULT zitbank, met zijn hoge rugleuning en neksteun, is ontworpen voor een zo hoog mogelijk comfort. Omhelzend, uitnodigend en royaal.",,7 cm,,98 cm,53 cm,45 cm,,102 cm,,,76 cm,,,,,,,,,,,,,,,,,,,,,,,,275 cm,275 cm,,,,,,,,,,,,,,,,,,,,,
S99276014,https://www.ikea.com/nl/nl/catalog/products/S99276014/,,1.125,corner_sofa,ikea,"Hoekbank, 5-zits, met open eind, Gassebol lichtbeige",,,,,,,,,,"Overdag een welverdiend dutje en 's avonds lekker hangen met familie en vrienden. De LIDHULT zitbank, met zijn hoge rugleuning en neksteun, is ontworpen voor een zo hoog mogelijk comfort. Omhelzend, uitnodigend en royaal.",,7 cm,,98 cm,53 cm,45 cm,,102 cm,,,76 cm,,,,,,,,,,,,,,,,,,,,,,,,275 cm,253 cm,,,,,,,,,,,,,,,,,,,,,
S29257472,https://www.ikea.com/nl/nl/catalog/products/S29257472/,,1.199,corner_sofa,ikea,"Hoekbank, 4-zits, Lejde rood/bruin roodbruin",,,,,,,,,,"Overdag een welverdiend dutje en 's avonds lekker hangen met familie en vrienden. De LIDHULT zitbank, met zijn hoge rugleuning en neksteun, is ontworpen voor een zo hoog mogelijk comfort. Omhelzend, uitnodigend en royaal.",,7 cm,,98 cm,53 cm,45 cm,,102 cm,,,76 cm,,,,,,,,,,,,,,,,,,,,,,,,275 cm,205 cm,,,,,,,,,,,,,,,,,,,,,
S09304144,https://www.ikea.com/nl/nl/catalog/products/S09304144/,,2.026,corner_sofa,ikea,"Hoekbank, 4-zits, met chaise longue, rechts, Lejde grijs/zwart",,,,88 cm,,,,,,"Een zeer comfortabele zitbank met een royale zitdiepte, licht achteroverhellende rugleuning en een stevig zitcomfort met een aangenaam lichte vering.",,7 cm,,102 cm,60 cm,45 cm,58 cm,,,,,,,,,,,,,,,,,,,,,,,,,153 cm,,,365 cm,232 cm,,,,,,,,,,,80 cm,,,,,,,,,,
S29304143,https://www.ikea.com/nl/nl/catalog/products/S29304143/,,2.026,corner_sofa,ikea,"Hoekbank, 4-zits, met chaise longue, links, Lejde grijs/zwart",,,,88 cm,,,,,,"Een zeer comfortabele zitbank met een royale zitdiepte, licht achteroverhellende rugleuning en een stevig zitcomfort met een aangenaam lichte vering.",,7 cm,,102 cm,60 cm,45 cm,58 cm,,,,,,,,,,,,,,,,,,,,,,,,,153 cm,,,232 cm,365 cm,,,,,,,,,,,80 cm,,,,,,,,,,
S99304149,https://www.ikea.com/nl/nl/catalog/products/S99304149/,,2.047,corner_sofa,ikea,"U-vormige bank, 4-zits, Lejde grijs/zwart",,,365 cm,88 cm,,,,,,"Een zeer comfortabele zitbank met een royale zitdiepte, licht achteroverhellende rugleuning en een stevig zitcomfort met een aangenaam lichte vering.",,7 cm,,,60 cm,45 cm,58 cm,,,,,,,,,,,,,,,,,,,,,,102 cm,232 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,
S39304147,https://www.ikea.com/nl/nl/catalog/products/S39304147/,,1.219,corner_sofa,ikea,"3-zitsbank, met chaise longue, links, Lejde grijs/zwart",,,284 cm,88 cm,,,,,,"Een zeer comfortabele zitbank met een royale zitdiepte, licht achteroverhellende rugleuning en een stevig zitcomfort met een aangenaam lichte vering.",,7 cm,,,60 cm,45 cm,58 cm,,,263 cm,,,,,,,,,,,,,,,,,,,102 cm,193 cm,,153 cm,,,,,,,,,,,,,,,,,,,,,,,,,
S29254671,https://www.ikea.com/nl/nl/catalog/products/S29254671/,,919,corner_sofa,ikea,"Hoekbank, 4-zits, Inseros wit",,,,,,,,,,"Nestel je, voel je warm omhelsd en geniet van gezellige avonden en luie dagen. Deze zitbank is extra diep, heeft zachte, verplaatsbare rugkussens en is verkrijgbaar in verschillende afmetingen en vormen - alles voor jouw comfort.",,7 cm,,98 cm,60 cm,49 cm,68 cm,104 cm,18 cm,,,,,,,,,,,,,,,,,,,,,,,,,,252 cm,252 cm,,,,,,,,,,,,,,,,,,,,,
S39255873,https://www.ikea.com/nl/nl/catalog/products/S39255873/,,989,corner_sofa,ikea,"Hoekbank, 3-zits, met open eind, Sporda donkergrijs",,,,,,,,,,"Nestel je, voel je warm omhelsd en geniet van gezellige avonden en luie dagen. Deze zitbank is extra diep, heeft zachte, verplaatsbare rugkussens en is verkrijgbaar in verschillende afmetingen en vormen - alles voor jouw comfort.",,7 cm,,98 cm,60 cm,49 cm,68 cm,104 cm,18 cm,,,,,,,,,,,,,,,,,,,,,,,,,,235 cm,182 cm,,,,,,,,,,,,,,,,,,,,,
S49255735,https://www.ikea.com/nl/nl/catalog/products/S49255735/,,1.459,corner_sofa,ikea,"Hoekbank, 5-zits, met chaise longue, Sporda naturel",,,,,,,,,,"Nestel je, voel je warm omhelsd en geniet van gezellige avonden en luie dagen. Deze zitbank is extra diep, heeft zachte, verplaatsbare rugkussens en is verkrijgbaar in verschillende afmetingen en vormen - alles voor jouw comfort.",,7 cm,,98 cm,60 cm,49 cm,68 cm,104 cm,18 cm,,,,,,,,,,,,,,,,,,,,,,164 cm,126 cm,,,252 cm,333 cm,,,,,,,,,,,,,,,,,,,,,
S19256232,https://www.ikea.com/nl/nl/catalog/products/S19256232/,,889,corner_sofa,ikea,"Hoekbank, 3-zits, met open eind, Ljungen lichtgroen",,,,,,,,,,"Nestel je, voel je warm omhelsd en geniet van gezellige avonden en luie dagen. Deze zitbank is extra diep, heeft zachte, verplaatsbare rugkussens en is verkrijgbaar in verschillende afmetingen en vormen - alles voor jouw comfort.",,7 cm,,98 cm,60 cm,49 cm,68 cm,104 cm,18 cm,,,,,,,,,,,,,,,,,,,,,,,,,,235 cm,182 cm,,,,,,,,,,,,,,,,,,,,,
S89255998,https://www.ikea.com/nl/nl/catalog/products/S89255998/,,894,corner_sofa,ikea,"Hoekbank, 3-zits, met open eind, Ljungen middengrijs",,,,,,,,,,"Nestel je, voel je warm omhelsd en geniet van gezellige avonden en luie dagen. Deze zitbank is extra diep, heeft zachte, verplaatsbare rugkussens en is verkrijgbaar in verschillende afmetingen en vormen - alles voor jouw comfort.",,7 cm,,98 cm,60 cm,49 cm,68 cm,104 cm,18 cm,,,,,,,,,,,,,,,,,,,,,,,,,,235 cm,182 cm,,,,,,,,,,,,,,,,,,,,,
S59216809,https://www.ikea.com/nl/nl/catalog/products/S59216809/,,399,corner_sofa,ikea,"Hoekslaapbank met opberger, Skiftebo donkeroranje",,230 cm,,66 cm,,,,,,"Na een nacht lekker slapen kan je je slaapkamer of logeerkamer eenvoudig weer omtoveren tot woonkamer. De ingebouwde opbergruimte is eenvoudig bereikbaar en biedt plaats aan beddengoed, boeken en pyjama's.",,,,151 cm,,,,,,,,,,,,,,,,,,,,,140 cm,204 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S49216701,https://www.ikea.com/nl/nl/catalog/products/S49216701/,,399,corner_sofa,ikea,"Hoekslaapbank met opberger, Skiftebo bruin",,230 cm,,66 cm,,,,,,"Na een nacht lekker slapen kan je je slaapkamer of logeerkamer eenvoudig weer omtoveren tot woonkamer. De ingebouwde opbergruimte is eenvoudig bereikbaar en biedt plaats aan beddengoed, boeken en pyjama's.",,,,151 cm,,,,,,,,,,,,,,,,,,,,,140 cm,204 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S99211466,https://www.ikea.com/nl/nl/catalog/products/S99211466/,,979,corner_sofa,ikea,"Hoekbank, 5-zits, Gunnared donkergroen",,,,,,,,,,"Deze zitbank kan zo worden gevormd als je wilt, rekening houdend met de plaats die je ervoor hebt. Kies het aantal zitplaatsen de vorm en de functie. Bij gezinsuitbreiding of een groter huis kan je de bank ook uitbreiden en mee laten groeien.",,4 cm,,98 cm,55 cm,45 cm,65 cm,80 cm,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,319 cm,249 cm,,,,,,,262 cm,192 cm,,,,,,,,,,,,,
S29211460,https://www.ikea.com/nl/nl/catalog/products/S29211460/,,979,corner_sofa,ikea,"Hoekbank, 5-zits, Gunnared beige",,,,,,,,,,"Deze zitbank kan zo worden gevormd als je wilt, rekening houdend met de plaats die je ervoor hebt. Kies het aantal zitplaatsen de vorm en de functie. Bij gezinsuitbreiding of een groter huis kan je de bank ook uitbreiden en mee laten groeien.",,4 cm,,98 cm,55 cm,45 cm,65 cm,80 cm,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,319 cm,249 cm,,,,,,,262 cm,192 cm,,,,,,,,,,,,,
S79211453,https://www.ikea.com/nl/nl/catalog/products/S79211453/,,1.089,corner_sofa,ikea,"Hoekbank, 5-zits, Farsta donkerbruin",,,,,,,,,,"Deze zitbank kan zo worden gevormd als je wilt, rekening houdend met de plaats die je ervoor hebt. Kies het aantal zitplaatsen de vorm en de functie. Bij gezinsuitbreiding of een groter huis kan je de bank ook uitbreiden en mee laten groeien.",,4 cm,,98 cm,55 cm,45 cm,65 cm,80 cm,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,319 cm,249 cm,,,,,,,262 cm,192 cm,,,,,,,,,,,,,
S79211448,https://www.ikea.com/nl/nl/catalog/products/S79211448/,,1.089,corner_sofa,ikea,"Hoekbank, 5-zits, Farsta zwart",,,,,,,,,,"Deze zitbank kan zo worden gevormd als je wilt, rekening houdend met de plaats die je ervoor hebt. Kies het aantal zitplaatsen de vorm en de functie. Bij gezinsuitbreiding of een groter huis kan je de bank ook uitbreiden en mee laten groeien.",,4 cm,,98 cm,55 cm,45 cm,65 cm,80 cm,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,319 cm,249 cm,,,,,,,262 cm,192 cm,,,,,,,,,,,,,
S29193692,https://www.ikea.com/nl/nl/catalog/products/S29193692/,,1.519,corner_sofa,ikea,"Hoekbank, 6-zits, Hillared met chaise longue, Hillared donkerblauw",,,,83 cm,,,,,,"Kruip lekker weg op de comfortabele KIVIK bank. De royale afmetingen, de lage armleuningen en het memoryfoam dat zich naar het lichaam vormt, maken dat je urenlang op de bank wilt hangen, ontspannen en wegdutten.",,,,,58 cm,45 cm,,,,,,,,,,,,,,,,,,,,,,,,,163 cm,124 cm,,,387 cm,257 cm,,,,,,,,,,,,,,,,,,,,,
S79211523,https://www.ikea.com/nl/nl/catalog/products/S79211523/,,829,corner_sofa,ikea,"Hoekbank, 4-zits, met open eind, Orrsta goudgeel",,,,,,,,,,"Deze zitbank kan zo worden gevormd als je wilt, rekening houdend met de plaats die je ervoor hebt. Kies het aantal zitplaatsen de vorm en de functie. Bij gezinsuitbreiding of een groter huis kan je de bank ook uitbreiden en mee laten groeien.",,4 cm,,98 cm,55 cm,45 cm,65 cm,80 cm,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,235 cm,249 cm,,,,,,,195 cm,192 cm,,,,,,,,,,,,,
S79211472,https://www.ikea.com/nl/nl/catalog/products/S79211472/,,979,corner_sofa,ikea,"Hoekbank, 5-zits, Gunnared middengrijs",,,,,,,,,,"Deze zitbank kan zo worden gevormd als je wilt, rekening houdend met de plaats die je ervoor hebt. Kies het aantal zitplaatsen de vorm en de functie. Bij gezinsuitbreiding of een groter huis kan je de bank ook uitbreiden en mee laten groeien.",,4 cm,,98 cm,55 cm,45 cm,65 cm,80 cm,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,319 cm,249 cm,,,,,,,262 cm,192 cm,,,,,,,,,,,,,
20046988,https://www.ikea.com/nl/nl/catalog/products/20046988/,LAMPAN,4.99/st.00008Prijs per set,table_lights,ikea,"Tafellamp, wit",,,,,,,,,,We hebben alles gedaan om te prijs laag te houden - we hebben zelfs de verpakking weggelaten. Het duidelijke design komt overal tot z'n recht en maakt alle donkere hoekjes warm en uitnodigend.,,,,,,,,,,,,,,,,,,130 cm,19 cm,,,,13 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00221596,https://www.ikea.com/nl/nl/catalog/products/00221596/,KNUBBIG,9.99/st.00008Prijs per set,table_lights,ikea,"Tafellamp, kersenbloesem wit",,,,,,,,,,Geeft zachte sfeerverlichting.,,,,,,,,,,,,,,,,18 cm,,2.0 m cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60152279,https://www.ikea.com/nl/nl/catalog/products/60152279/,BÖJA,29.95/st.00008Prijs per set,table_lights,ikea,"Tafellamp, vernikkeld, rotan bamboe",,,,,,,,,,De lampenkap van gevlochten bamboe geeft decoratieve lichtpatronen op je wanden.,,,,,,,,,,,,,,,,20 cm,,235 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70280634,https://www.ikea.com/nl/nl/catalog/products/70280634/,ÅRSTID,19.95/st.00008Prijs per set,table_lights,ikea,"Tafellamp, vernikkeld, wit",,,,,,,,,,"Het is niet zo gek dat veel mensen onze lampenserie ÅRSTID mooi vinden. Hij heeft een tijdloos design dat overal past, er zijn verschillende soorten lampen die voor een eenduidige stijl zorgen, en de lampen geven een zacht, aangenaam licht.",,,,,,,,,,,,,,,,,,203 cm,22 cm,,,,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70356285,https://www.ikea.com/nl/nl/catalog/products/70356285/,FADO,12.95/st.00008Prijs per set,table_lights,ikea,"Tafellamp, roze",,,,,,,,,,"Geeft de kamer een zachte, gezellige sfeerverlichting.",,,,,,,,,,,,,,,,25 cm,,1.8 m cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30343539,https://www.ikea.com/nl/nl/catalog/products/30343539/,STOCKHOLM 2017,39.95/st.00008Prijs per set,table_lights,ikea,"Tafellamp, verchroomd",,,,,,,,,,"Door het glanzende oppervlak lijkt de lamp een sieraad. Een sieraad dat een aangenaam licht verspreidt, zowel naar boven als naar beneden, zonder te verblinden. En met een dimmer, zodat je de sfeer kan creëren die je op dat moment wilt hebben.",,,,,,,,,,,,,,,,24 cm,,2.0 m cm,,,,,18 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10365235,https://www.ikea.com/nl/nl/catalog/products/10365235/,INGARED,7.99/st.00008Prijs per set,table_lights,ikea,"Tafellamp, beige",,,,30 cm,,,,,,De lampenkap van textiel geeft een zacht en decoratief licht.,,,,,,,,,,,,,,,,13 cm,,1.5 m cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60349610,https://www.ikea.com/nl/nl/catalog/products/60349610/,IKEA PS 2017,29.95/st.00008Prijs per set,table_lights,ikea,"Tafellamp, wit",,,,,,,,,,"Door de lamp op een muur, schilderij of iets wat je extra mooi vindt te richten, ontstaat er zachte sfeerverlichting.",,,,,,,,,,,,,,,,23 cm,,2 m cm,,,,,14 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40388853,https://www.ikea.com/nl/nl/catalog/products/40388853/,HOVNÄS,59.95/st.00008Prijs per set,table_lights,ikea,Tafellamp,,,,60 cm,,,,,,"Als de schitterende, glanzende lichtpunten van de lamp oplichten in het donker lijkt het wel de sterrenhemel, of een zwerm vuurvliegjes. Het licht is decoratief, maar ook zacht en behaaglijk.",,,,,,,,,,,,,,,,,,,,,,,22 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00303115,https://www.ikea.com/nl/nl/catalog/products/00303115/,NYFORS,39.95/st.00008Prijs per set,table_lights,ikea,"Tafellamp, vernikkeld wit",,,,,,,,,,"Een lampenkap van textiel verdeelt het licht gelijkmatig en zorgt voor een warme, gezellige sfeer.",,,,,,,,,,,,,78 cm,,,,,,,,,,20 cm,,,,,,,,,,,,,,,,,,,,,,,,,65 cm,,,,,,,,,
90302734,https://www.ikea.com/nl/nl/catalog/products/90302734/,ÖSTERLO,14.95/st.00008Prijs per set,table_lights,ikea,Tafellamp,,,,,,,,,,De lampenkap van textiel geeft een zacht en decoratief licht.,,,,,,,,,,,,,43 cm,,,,,2.0 m cm,,,,,16 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20323872,https://www.ikea.com/nl/nl/catalog/products/20323872/,SJÖPENNA,14.95/st.00008Prijs per set,table_lights,ikea,Tafellamp,,,,,,,,,,"Geeft de kamer een zachte, gezellige sfeerverlichting.",,,,,,,,,,,,,,,,28 cm,,2 m cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60385636,https://www.ikea.com/nl/nl/catalog/products/60385636/,RIGGAD,59.95/st.00008Prijs per set,table_lights,ikea,Led-bureaulamp m draadloos opladen,,,,,,,,,,"We zijn trots op onze bureaulamp, die tevens oplader is. Het ontwerp met berken onderdelen, zoals de aan-/uitknop aan de bovenkant van de kap, heeft ervoor gezorgd dat hij de iF Design Award heeft gewonnen.",,,,,,,,,,,,,,,,6 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20255137,https://www.ikea.com/nl/nl/catalog/products/20255137/,INGARED,7.99/st.00008Prijs per set,table_lights,ikea,"Tafellamp, grijs",,,,30 cm,,,,,,De lampenkap van textiel geeft een zacht en decoratief licht.,,,,,,,,,,,,,,,,13 cm,,1.5 m cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40356300,https://www.ikea.com/nl/nl/catalog/products/40356300/,FADO,12.95/st.00008Prijs per set,table_lights,ikea,"Tafellamp, grijs",,,,,,,,,,"Geeft de kamer een zachte, gezellige sfeerverlichting.",,,,,,,,,,,,,,,,25 cm,,1.8 m cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20373225,https://www.ikea.com/nl/nl/catalog/products/20373225/,GRÖNÖ,6.99/st.00008Prijs per set,table_lights,ikea,"Tafellamp, frosted glas wit",,,,22 cm,,,,,,Geeft zachte sfeerverlichting.,,,,,,,,,,,,,,,,,,1.5 m cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50399064,https://www.ikea.com/nl/nl/catalog/products/50399064/,LAMPAN,4.99/st.00008Prijs per set,table_lights,ikea,"Tafellamp, lichtroze",,,,29 cm,,,,,,We hebben alles gedaan om te prijs laag te houden - we hebben zelfs de verpakking weggelaten. Het duidelijke design komt overal tot z'n recht en maakt alle donkere hoekjes warm en uitnodigend.,,,,,,,,,,,,,,,,,,1.3 m cm,,,,,13 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90302791,https://www.ikea.com/nl/nl/catalog/products/90302791/,RICKARUM,59.95/st.00008Prijs per set,table_lights,ikea,"Tafellamp, zilverkleur",,,,58 cm,,,,,,"Een lamp die opvalt en mooi is om te zien, of hij nu aan of uit is. Het design is markant, maar heeft ook kleine, fijne details, zoals het patroon in de aardewerken voet. Een sieraad voor de kamer.",,,,,,,,,,,,,,,,42 cm,,2.1 m cm,,,,,13 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90350466,https://www.ikea.com/nl/nl/catalog/products/90350466/,RICKARUM,39.95/st.00008Prijs per set,table_lights,ikea,"Tafellamp, wit",,,,47 cm,,,,,,"Een lamp die opvalt en mooi is om te zien, of hij nu aan of uit is. Het design is markant, maar heeft ook kleine, fijne details, zoals het patroon in de aardewerken voet. Een sieraad voor de kamer.",,,,,,,,,,,,,,,,34 cm,,2.2 m cm,,,,,11 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30358620,https://www.ikea.com/nl/nl/catalog/products/30358620/,STORUMAN,8.99/st.00008Prijs per set,table_lights,ikea,"Tafellamp, wit",,,,,,,,,,"Met een papieren lamp creëer je een zachte, gezellige sfeer in huis omdat de lamp een gelijkmatig en decoratief licht verspreidt.",,,,,,,,,,,,,,,,18 cm,,1.9 m cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90303050,https://www.ikea.com/nl/nl/catalog/products/90303050/,TVÄRS,1.99/st.00008Prijs per set,table_lights,ikea,"Tafellamp, turkoois",,,,,,,,,,"Onze designer kreeg de uitdaging om de voordeligste lamp ter wereld te ontwerpen, zonder afbreuk te doen aan het design. Het resultaat is TVÄRS, een grappige sfeerlamp die eruit ziet of hij uit de ruimte komt. Goed gedaan!",,,,,,,,,,,,,,,,18 cm,,1.4 m cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356136,https://www.ikea.com/nl/nl/catalog/products/20356136/,TVÄRS,1.99/st.00008Prijs per set,table_lights,ikea,"Tafellamp, wit",,,,,,,,,,"Onze designer kreeg de uitdaging om de voordeligste lamp ter wereld te ontwerpen, zonder afbreuk te doen aan het design. Het resultaat is TVÄRS, een grappige sfeerlamp die eruit ziet of hij uit de ruimte komt. Goed gedaan!",,,,,,,,,,,,,,,,18 cm,,1.4 m cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30346104,https://www.ikea.com/nl/nl/catalog/products/30346104/,YPPERLIG,39.95/st.00008Prijs per set,table_lights,ikea,"Led-tafellamp, lichtgrijs",,,,44 cm,,,,,,"Deze tafellamp is eenvoudig vanuit je luie stoel te controleren. Aan, uit of dimmen - je regelt het licht namelijk via de knop onder de lampkop - en richt het door de flexibele arm te draaien.",,,,,,,,,,,,,,,,,,,,,,,16 cm,12 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
