sku,product_id,detail_url,title,price,competitor,height,width,weight,packaging_dimensions,colour,materials
STOTHO006NAT-UK,48644,thora-pennenhouder-natuurlijk-hout,"Thora pennenhouder, natuurlijk hout",1500,made,11,7,0.2000,0,Neutraal,Hout
STOTHO007NAT-UK,48646,thora-tablethouder-natuurlijk-hout,"Thora tablethouder, natuurlijk hout",2200,made,3,42,0.4000,0,Neutraal,Hout
STOTHO008NAT-UK,48648,2-x-thora-schalen-natuurlijk-hout,"2 x Thora schalen, natuurlijk hout",2200,made,2,10,0.2000,0,Neutraal,Hout
STOTIN001BLK-UK,49534,tinto-metalen-wijnrek-zwart,"Tinto metalen wijnrek, zwart",1900,made,12,48,0.9200,14 x 28 x 50 cm ,Zwart,Metaal
STOTUS001MUL-UK,49526,2-x-tusk-manden-grijs,"2 x Tusk manden, grijs",4500,made,25,30,1.4000,25 x 55 x 55 cm,Meerkleurig,Polypropyleen
STOVID001TER-UK,45693,vidar-kleine-kruik-terracotta,"Vidar kleine kruik, terracotta",1200,made,"12,5",12,0.5000,14 x 14 x 14 cm,Rood,Aardewerk
STOVID002TER-UK,45697,vidar-medium-kruik-terracotta,"Vidar medium kruik, terracotta",2200,made,16,14,0.5000,Pakket 1: H18 x B16 x D16 cm,Rood,Aardewerk
STOVID003TER-UK,45699,vidar-grote-kruik-terracotta,"Vidar grote kruik, terracotta",2500,made,27,12,0.5000,Pakket 1: H30 x B14 x D14 cm,Rood,Aardewerk
STOWLW013ZOK-UK,31671,willow-ladekastje-eiken-en-wit,"Willow ladekastje, eiken en wit",19900,made,68.7,40,0,0,"Wit,Licht hout",
STOWLW025WHI-UK,39111,willow-dossierkast-eiken-en-wit,"Willow dossierkast, eiken en wit",19900,made,68.7,40,0,58 x 65 x 59cm,"Wit,Licht hout",
STOWLW034ZOK-UK,40263,willow-tall-bookcase-oak-and-white,"Willow Tall Bookcase, Oak and White",39900,made,180,86,60.0000,H174 x W39 x L54 cm  H28 x W44 x L93 cm   ,"Wit,Licht hout",
STOWLW035ZOK-UK,40264,willow-lage-boekenkast-eiken-en-wit,"Willow lage boekenkast, eiken en wit",37900,made,94,105,36.0000,"116 x 46 x 94,5 cm","Wit,Licht hout",
STOZKE005ZWM-UK,48053,zeke-lage-boekenkast-walnotenhout,"Zeke lage boekenkast, walnotenhout",43900,made,103,90,21.0000,37 x 48 x 117 cm,Donker hout,
SVMSAN003MUL-UK,44753,sanna-slakom-meerdere-kleuren,"Sanna slakom, meerdere kleuren",3200,made,12,27,2.0000, H17 x B35 x D35 cm,Meerkleurig,
SVWBLA019GOL-UK,46199,blaze-cocktailshaker-geborsteld-messing,"Blaze cocktailshaker, geborsteld messing",2500,made,24,9,0.5000,24 x 12 x 12 cm,Goud,"Messing,Metaal"
SVWBRA020GOL-UK,46201,brandy-dienblad-gepolijst-messing,"Brandy dienblad, gepolijst messing",4900,made,"3,75","31,25",1.5000,5 x 34 x 34 cm,Goud,"Messing,Metaal"
SVWCLO001NAT-UK,49834,clover-grote-saladeschaal-hout,"Clover grote saladeschaal, hout",3900,made,13,26,1.0000,18 x 30 x 30 cm,Donker hout,Hout
SVWCLO002NAT-UK,49331,clover-saladeschaal-hout,"Clover saladeschaal, hout",1900,made,7,15,0.2000,10 x 18 x 18 cm,Donker hout,Hout
SVWCLO003NAT-UK,49337,clover-saladebestek-hout,"Clover saladebestek, hout",1900,made,30,7,0.1000,3 x 10 x 35 cm,Donker hout,Hout
SVWCLO004NAT-UK,49340,clover-serveerplank-hout,"Clover serveerplank, hout",1900,made,2,20,0.8000,5 x 23 x 38 cm,Donker hout,Hout
SVWCLO005NAT-UK,49343,clover-grote-serveerplank-hout,"Clover grote serveerplank, hout",2900,made,2,20,1.0000,5 x 25 x 55 cm,Donker hout,Hout
SVWDAA012WHI-UK,45729,daan-schaal-wit-en-goud-marmer-en-metaal,"Daan schaal, wit en goud marmer en metaal",6900,made,18,32,1.9000,24 x 36 x 36 cm,"Wit,Goud","Messing,Metaal,Marmer"
SVWGUR001GRN-UK,45171,terra.cotto-koekenpan-20-cm-saliegroen,"Terra.Cotto pan 20 cm, saliegroen",7900,made,0,0,0.5000, 18 x 24 x 29 cm,Groen,
SVWGUR002BWN-UK,45173,terra.cotto-braadpan-25-cm-nootmuskaat,"Terra.Cotto braadpan 25 cm, nootmuskaat",6900,made,0,0,0.5000, 12 x 36 x 36 cm  ,Bruin,
SVWGUR003BLK-UK,45174,terra-cotto-ovalen-steelpan-26-cm-peperkleurig,"Terra.Cotto ovalen pan 26 cm, peperkleurig",8900,made,0,0,0.5000, 14 x 28 x 43 cm ,Bruin,
SVWJAR013CHA-UK,45731,jarel-set-van-4-natuurstenen-onderzetters-houtskoolgrijs,"Jarel set van 4 natuurstenen onderzetters, houtskoolgrijs",1500,made,1,10,0.5000,8 x 14 x 14 cm,Zwart,
SVWJAR014CHA-UK,48307,jarel-grote-plaat-met-dipschaaltje-zwart-en-goud-natuursteen,"Jarel grote plaat met dipschaaltje, goud en zwarte natuursteen",3200,made,40,20,1.0000,0,Grijs,Keramiek
SVWJAR015CHA-UK,48309,jarel-plaat-met-dipschaaltje-zwart-en-goud-natuursteen,"Jarel plaat met dipschaaltje, goud en zwarte natuursteen",2900,made,30,30,1.0000,0,Grijs,
SVWOLA002RED-UK,49095,olav-serveerschaal-met-twee-handgrepen-rood,"Olav serveerschaal met twee handgrepen, rood",1900,made,8,25,0.6000,15 x 30 x 40 cm ,Rood,Aardewerk
SVWOLA003BLU-UK,49097,olav-keramieken-kan-donkerblauw,"Olav keramieken kan, donkerblauw",3200,made,25,19,1.3000,40 x 20  x 20 cm ,Blauw,Aardewerk
SVWRMS001WHT-UK,45645,made-essentials-ramus-olie-en-azijnflessenset-porselein-en-wit,"MADE Essentials Ramus olie- en azijnflessenset, porselein en wit",1500,made,0,0,0.7200,0,Wit,Porselein
SVWRMS003WHT-UK,45649,made-essentials-ramus-set-van-2-serveerschotels-porselein-en-wit,"MADE Essentials Ramus set van 2 serveerschotels, porselein en wit",1900,made,0,0,1.6000,0,Wit,Porselein
SVWRMS004WHT-UK,45651,made-essentials-ramus-set-van-2-serveerschalen-porselein-en-wit,"MADE Essentials Ramus set van 2 serveerschalen, porselein en wit",3200,made,0,0,2.8000,0,Wit,Porselein
SVWSAN001MUL-UK,44741,sanna-chip-dip-schalenset-meerdere-kleuren,"Sanna Chip en Dip schalenset, meerdere kleuren",2500,made,6,6,2.0000,H12 x B24 x D40 cm,Meerkleurig,
SVWSAN002MUL-UK,44750,sanna-kan-meerdere-kleuren,"Sanna kan, meerdere kleuren",2500,made,22.5,12.5,1.5000, H25 x B20 x D20 cm,Meerkleurig,
SVWSAN004MUL-UK,44756,sanna-serveerschaal-meerdere-kleuren,"Sanna serveerschaal, meerdere kleuren",3200,made,1.5,37,2.0000,H10 x B45 x D40 cm,Meerkleurig,
SVWSAN005MUL-UK,44762,sanna-set-van-2-plantenpotten-meerdere-kleuren,"Sanna set van 2 plantenpotten, meerdere kleuren",3200,made,20,19,4.0000, H25 x B30 x D30 cm,Meerkleurig,
SVWSAN006MUL-UK,44765,sanna-set-van-4-tapasborden-meerdere-kleuren,"Sanna set van 4 tapasborden, meerdere kleuren",2500,made,2,17,3.0000, H14 x B23 x D23 cm,Meerkleurig,
SVWSIE001MAR-UK,39657,sienna-ronde-marmeren-chips-dip-schaal-en-kommetje,"Sienna rond serveerbord en kommetje, marmer",3500,made,7,28.5,5.0000,0,"Wit,Grijs",
SVWSIE002MAR-UK,39658,sienna-rechthoekige-marmeren-chips-dip-schaal-en-2-kommetjes,"Sienna rechthoekig serveerbord en 2 kommetjes, marmer",4500,made,7,22,6.0000,0,"Wit,Grijs",
SVWSIE003MAR-UK,39659,sienna-set-van-2-gemixte-marmeren-borden-schalen,"Sienna set van 2 serveerborden, marmer",4500,made,0,0,10.0000,0,"Wit,Grijs",Marmer
SVWSIE004MAR-UK,39660,sienna-groot-gemixt-marmeren-bord-schaal,"Sienna groot serveerbord, gemixt marmer",3500,made,2,39,5.0000,0,"Wit,Grijs",Marmer
SVWSIE005MAR-UK,39661,sienna-set-van-2-gemixte-marmeren-ronde-schalen-borden,"Sienna set van 2 serveerborden, gemixt marmer",3900,made,0,0,10.0000,0,"Wit,Grijs",
SVWSIE009MAR-UK,48155,sienna-schaal-wit,"Sienna serveerbord, wit marmer",1500,made,"1,5",29,2.5000,0,Wit,Marmer
SVWSTR001WHT-UK,53512,stria-marmeren-stamper-en-vijzel-wit,"Stria marmeren stamper en vijzel, wit",2900,made,18,30,3.6000,10 x 23 x 34 cm ,Wit,Marmer
SVWSTR002WHT-UK,53514,stria-marmeren-serveerplaat-wit,"Stria marmeren serveerplaat, wit",2500,made,2,34,3.6000,6 x 36 x 36 cm ,Wit,Marmer
SVWULL007MUL-UK,45719,ulla-set-van-4-marmeren-onderzetters-zwart-en-wit,"Ulla set van 4 marmeren onderzetters, zwart en wit",1500,made,1,8,0.5000,6 x 14 x 14 cm,Meerkleurig,Marmer
SVWULL009MUL-UK,45723,ulla-marmeren-serveerschaal-zwart-en-wit,"Ulla marmeren serveerschaal, zwart en wit",2900,made,"1,5",21,0.5000,4 x 30 x 30 cm,Meerkleurig,Marmer
TBLAKI005BLU-UK,39943,akai-bistrotafel-blauw,"Akai bistrotafel, blauw",29900,made,72.5,72.5,25.0000,19 x 86 x 86 cm,Blauw,"Metaal,Beton"
TBLALD003ZAS-UK,28786,aldo-make-up-tafel-essen,"Aldo make-up tafel, essen",29900,made,128.6,55,34.0000,Box 1: 102 x 83.5 x 20cm.  Box 2: 80 x 65 x 21cm.,"Donkerturkoois,Licht hout",
TBLALD005ZWN-UK,30731,aldo-make-up-tafel-walnoot-en-houtskoolgrijs,"Aldo make-up tafel, walnoot en houtskoolgrijs",32900,made,128.6,55,34.0000,Doos 1: 102 x 83.5 x 20cm <br>  Doos 2: 80 x 65 x 21cm,Donker hout,
TBLAND011BRO-UK,48632,anderson-eettafel-mangohout,"Anderson eettafel, mangohout",56900,made,75,180,52.0000,0,Donker hout,"Hout,Mangohout"
TBLAND019BRO-UK,54913,anderson-eettafel-mangohout-1,"Anderson eettafel, mangohout",59900,made,75,180,52.0000,1: 19 x 189 x 100cm ,"Messing,Donker hout",Massief hout
TBLAVO005GRY-UK,23816,aveiro-uitschuifbare-eettafel-in-donkergebeitst-eiken-en-grijs,"Aveiro uitschuifbare eettafel, donkergebeitst eiken en grijs",88900,made,75,180,79.0000,Box 1: 18 x 112 x 198cm <br> Box 2: 21 x 87 x 175.5cm,"Grijs,Donker hout",
TBLAVO006ZOK-UK,23821,aveiro-uitschuifbare-eettafel-eiken,"Aveiro uitschuifbare eettafel, eiken",89900,made,75,180,79.0000,Box 1: 18 x 112 x 198cm.  Box 2: 21 x 87 x 175.5cm.,Licht hout,
TBLAVO020ZOK-UK,39234,aveiro-toilettafel-eiken,"Aveiro make-uptafel, eiken",37900,made,0,0,20.0000,Parcel 1: 111 x 83 x 34cm,Licht hout,
TBLAVO034OAK-UK,45463,aveiro-ronde-eettafel-eiken,"Aveiro ronde eettafel, eiken",59900,made,75,110,26.0000,22 x 119 x 119 cm,Licht hout,"Eiken,Hout"
TBLAVO035GRY-UK,45462,aveiro-ronde-eettafel-donkergebeitst-eiken-en-grijs,"Aveiro ronde eettafel, donkergebeitst eiken en grijs",59900,made,75,110,26.0000,22 x 119 x 119 cm,"Grijs,Donker hout","Eiken,Hout"
TBLBAB001NAT-UK,55551,jala-uitschuifbare-eettafel-voor-buiten-acaciahouthout,"Jala uitschuifbare eettafel voor buiten, acaciahouthout",49900,made,75,161,27.0000,1: 21 x 101 x 172cm ,Licht hout,"Hout,Massief hout,Acacia"
TBLBAB003NAT-UK,55555,jala-salontafel-voor-buiten-acaciahouthout,"Jala salontafel voor buiten, acaciahouthout",20900,made,43,97,12.0000,1: 21 x 66 x 108cm,Licht hout,"Hout,Massief hout,Acacia"
TBLBAL001BLU-UK,39210,bala-tafel-en-bankset-massief-hout-en-blauw,"Bala eettafelset met 2 banken, massief hout en blauw",64900,made,74,140,28.0000,Pakket 1: 36 x 46 x 130cm<br> Pakket 2:: 32 x 94 x 150cm,Blauw,"Hout,Grenen"
TBLBELV06ZAS-UK,3471,belvoir-consoletafel-naturel-essen,"Belvoir consoletafel, naturel essen",34900,made,81,120,14.0000,135 x 51 x 39,Licht hout,
TBLBET001ZOK-UK,19541,betty-eettafel-eiken,"Betty eettafel, eiken",29900,made,0,0,45.0000,19 x 175 x 103 cm,Licht hout,"Eiken,Hout,Massief hout"
TBLBET002GRY-UK,19546,betty-eettafel-eiken-en-grijs,"Betty eettafel, eiken en grijs",29900,made,0,0,45.0000,19 x 175 x 103 cm,"Grijs,Licht hout","Eiken,Hout"
TBLBET003ZOK-UK,19551,betty-uitschuifbare-eettafel-eiken,"Betty uitschuifbare eettafel, eiken",69900,made,76,210,52.0000,175 x 103 x 17 cm  85 x 25 x 25 cm,Licht hout,"Eiken,Hout"
TBLBET004GRY-UK,19556,betty-uitschuifbare-eettafel-eiken-en-grijs,"Betty uitschuifbare eettafel, eiken en grijs",69900,made,76,210,52.0000,175 x 103 x 17 cm  85 x 25 x 25 cm,"Grijs,Licht hout","Eiken,Hout"
TBLBET005WHI-UK,31771,betty-uitschuifbare-eettafel-wit,"Betty uitschuifbare eettafel, wit",74900,made,76,210,52.0000,Parcel 1: 175 x 103 x 17cm  Parcel 2: 85 x 25 x 25cm,Wit,
TBLBET006GRY-UK,32781,betty-uitschuifbare-eettafel-in-eiken-en-grijs,"Betty uitschuifbare eettafel, eiken en grijs",74900,made,76,210,52.0000,175 x 103 x 17cm  85 x 25 x 25cm,Grijs,
TBLBET007ZOK-UK,32791,betty-uitschuifbare-eettafel-in-eiken,"Betty uitschuifbare eettafel, eiken",74900,made,76,210,52.0000,175 x 103 x 17cm  85 x 25 x 25cm,Licht hout,
TBLBET008ZOK-UK,38341,betty-een-uitschuifbare-eettafel-eiken,"Betty uitschuifbare eettafel, eiken",74900,made,76,210,52.0000,Box 1: 175 x 103 x 17cm<br>Box 2: 85 x 25 x 25cm,Licht hout,"Eiken,Hout"
TBLBLG005ZOK-UK,37918,belgrave-uitschuifbare-eettafel-donkergebeitst-eikenhout,"Belgrave uitschuifbare eettafel, donkergebeitst eikenhout",79900,made,76,120,78.0000,"Pakket 1: 134,5 x 134,5 x 26 cm Pakket 2: 94 x 65 x 78 cm ",Donker hout,"Eiken,Hout"
TBLBLL001ZMI-UK,25426,belle-make-up-tafel-spiegel,"Belle make-up tafel, spiegel",22900,made,0,0,24.0000,110 x 48.5 x 32 cm,,
TBLBRB008GRY-UK,841,bourbon-vintage-eettafel-getaand-grijs,"Bourbon vintage eettafel, getaand grijs",29900,made,80,180,31.0000,192 x 102 x 21cm,Grijs,
TBLBRK001WHI-UK,190,le-bric-salontafel-wit,"Le Bric salontafel, wit",37900,made,30,101,45.0000,0,Neutraal,
TBLBRM022WHI-UK,36796,bramante-keukenbar-wit,"Bramante keukenbar, wit",41900,made,101,113,46.0000,Box 1: 97 x 54 x 24cm<br>Box 2: 127 x 62 x 20cm,Wit,
TBLBRM027BEI-UK,37551,bramante-uitschuifbare-eettafel-taupe,"Bramante uitschuifbare eettafel, taupe",69900,made,76,174 - 219 - 264,77.0000,Box 1: 169 x 99 x 13 cm<br>Box 2: 108 x 93 x 14 cm  ,Taupe,
TBLBRM029GRY-UK,39258,bramante-keukenbar-grijs,"Bramante keukenbar, grijs",37900,made,101,113,46.0000,Pakket 1: 97 x 54 x 24cm <br> Pakket 2: 127 x 62 x 20cm,Grijs,
TBLBUC015WHI-UK,35406,buckley-rechthoekige-eettafel-wit,"Buckley rechthoekige eettafel, wit",69900,made,76,180,59.0000,192 x 102 x 29cm,Wit,
TBLCAT005GRY-UK,40082,catania-6-persoonseettafel-voor-buiten-polyhout,"Catania tuintafel voor 6 personen, polywood",29900,made,73,90,28.7000,"13 x 98,5 x 155 cm  ","Neutraal,Grijs",
TBLCAT006GRY-UK,40083,catania-4-persoonseettafel-voor-buiten-polyhout,"Catania tuintafel voor 4 personen, polywood",24900,made,73,90,14.0000,"14,5 x 98 x 99 cm","Neutraal,Grijs",
TBLCAT014GRY-UK,48878,catania-tuintafel-polywood,"Catania tuintafel, polywood",31900,made,72,148,28.7000,0,Grijs,"Metaal,Hout"
TBLCAT020NAT-UK,55539,catania-buitenbar-polywood,"Catania buitenbar, polywood",32900,made,105,122,29.0000,1: 13 x 126 x 55cm ,Donker hout,"Metaal,Hout"
TBLCAT021NAT-UK,55541,catania-uitschuifbare-eettafel-voor-buiten-polywood,"Catania uitschuifbare eettafel voor buiten, polywood",54900,made,75,150,42.0000,1: 13 x 104 x 205cm ,Donker hout,"Metaal,Hout"
TBLCOA001ZBA-UK,33986,cora-roltafeltje-voor-drankjes-messing,"Cora roltafeltje voor drankjes, messing",19900,made,58,41,11.0000,44 x 44 x 63cm,"Messing,Zwart",
TBLCRNL06BLU-UK,7646,cornell-bureau-hemelsblauw,"Cornell bureau, hemelsblauw",34900,made,72.5,125,24.6000,135 x 73 x 31 cm,Meerkleurig,
TBLCRNL08WHI-UK,8261,cornell-bureau-wit,"Cornell bureau, wit",34900,made,72.5,125,24.6000,135 x 73 x 31cm,Wit,
TBLDBX003ZOK-UK,18046,double-cross-uitschuifbare-eettafel-eikenhout,"Double Cross uitschuifbare eettafel, eikenhout",47900,made,75,180,40.0000,Tabletop: 14.5 x 33 x 73.5cm<br>Legs: 9.5 x 42 x 193cm,Licht hout,
TBLDBX006ORA-UK,18061,double-cross-uitklapbare-eettafel-oranje-eikenhout,"Double Cross uitklapbare eettafel, oranje eikenhout",47900,made,75,180,40.0000,Pakket 1 : 14.5 x 33 x 73.5 cm <br> Pakket 2 : 9.5 x 42 x 193 cm,"Rood,Oranje,Licht hout",
TBLDNT001WHI-UK,26921,dante-eettafel-eiken-en-wit,"Dante eettafel, eiken en wit",37900,made,75,190,48.5000,211 x 96 x 10.5cm,"Wit,Licht hout","Eiken,Hout"
TBLDVI004ZAS-UK,25671,deauville-eettafel-essen,"Deauville eettafel, essen",35900,made,75,160,41.0000,172 x 101 x 18.5cm,Licht hout,
TBLDVI006ZAS-UK,31166,deauville-extending-dining-table-ash,"Deauville Extending Dining Table, Ash",44900,made,74.5,160,41.0000,170 x 110 x 17cm,Licht hout,
TBLEDE003WHI-UK,16901,edelweiss-uitschuifbare-eettafel-in-eskleur-en-off-white,"Edelweiss uitschuifbare eettafel, eskleur en off white",44900,made,74,170,57.0000,181 x 106 x 14cm,Licht hout,
TBLEDE004YEL-UK,16906,edelweiss-uitschuifbare-eettafel-in-esgrijs-en-geel,"Edelweiss uitschuifbare eettafel, eskleur en geel",49900,made,74,170,57.0000,181 x 106 x 14cm,"Geel,Licht hout",
TBLEDE007WHI-UK,24291,edelweiss-ronde-eettafel-essen-en-wit,"Edelweiss ronde eettafel, essen en wit",27900,made,74,110,26.5000,13 x 121 x 121cm,"Wit,Licht hout",
TBLEFR001OAK-UK,48652,effra-uitschuifbare-eettafel-eiken,"Effra uitschuifbare eettafel, eiken",62900,made,75,200,63.0000,208 x 98. x 20 cm 91 x 82 x 16 cm ,Licht hout,"Eiken,Hout"
TBLELA003PNE-UK,45506,ella-make-uptafel-blauw-en-grenenhout,"Ella make-uptafel, blauw en grenenhout",18900,made,106,95,17.5400,0,Blauw,
TBLELY001ZBS-UK,33826,eli-bijzettafel-messing,"Eli bijzettafel, messing",17900,made,57,35,12.0000,40 x 40 x 61cm,"Messing,Zwart",
TBLELY002ZNI-UK,33831,eli-bijzettafel-nikkel,"Eli bijzettafel, nikkel",19900,made,57,35,12.0000,40 x 40 x 61cm,"Metallic,Zwart",
TBLESN008GRY-UK,54759,edson-tuintafel-cement-en-metaal-1,"Edson tuintafel, cement en metaal",74900,made,75,180,64.5000,0,Grijs,"Metaal,Beton"
TBLESN010GRY-UK,55579,edson-grote-eettafel-voor-buiten-cement-en-metaal,"Edson grote eettafel voor buiten, cement en metaal",74900,made,90,180,78.0000,1: 200 x 106 x 23cm ,Wit,Beton
TBLFAS003BLA-UK,32646,fass-eettafel-zwart-en-grijs,"Fass eettafel, zwart en grijs",41900,made,75,160,53.0000,Doos 1: 169 x 89 x 7cm <br>  Doos 2: 91 x 48 x 23cm,Zwart,
TBLFAS004WHI-UK,32651,fass-eettafel-wit-en-essenhout,"Fass eettafel, wit en essenhout",44900,made,75,160,53.0000,Pakket 1: 169 x 89 x 7 cm <br>   Pakket 2: 91 x 48 x 23 cm  ,"Wit,Licht hout",
TBLFAW001NAT-UK,33926,fawn-eettafel-zink,"Fawn eettafel, zink",44900,made,77,140,36.0000,148 x 98 x 26cm,Metallic,
TBLFAW002NAT-UK,36451,fawn-opbergbank-mangohout,"Fawn opbergbank, mangohout",29900,made,45,118,16.0000,131 x 47 x 56cm,Neutraal,
TBLFAW005MNG-UK,54924,fawn-opbergbank-mangohout-2,"Fawn opbergbank, mangohout",24900,made,44,118,16.0000,131 x 47 x 56cm,Donker hout,
TBLFAW006ZNC-UK,54925,fawn-eettafel-zink-2,"Fawn eettafel, zink",44900,made,77,140,36.0000,148 x 98 x 26cm,Metallic,
TBLFJO069BLU-UK,54473,fjord-vierkante-eettafel-eiken-en-blauw-1,"Fjord vierkante eettafel, eiken en blauw",12900,made,75,81,23.0000,14 x 87 x 77cm,"Blauw,Licht hout","Eiken,Hout"
TBLFJO076GRY-UK,45544,fjord-rechthoekige-eettafel-donkergebeitst-eiken-en-grijs,"Fjord rechthoekige eettafel, donkergebeitst eiken en grijs",29900,made,72,34/95,19.0000,0,"Grijs,Donker hout","Eiken,Hout"
TBLFJO077GRY-UK,45545,fjord-rechthoekige-eettafel-en-bankenset-donkergebeitst-eiken-en-grijs,"Fjord rechthoekige eettafel en bankenset, donkergebeitst eiken en grijs",44900,made,75,151,27.0000,0,"Grijs,Donker hout","Eiken,Hout"
TBLFJO078GRY-UK,45543,fjord-compacte-eettafel-donkergebeitst-eiken-en-grijs,"Fjord compacte eettafel, donkergebeitst eiken en grijs",12900,made,75,81,23.0000,0,"Grijs,Donker hout","Eiken,Hout"
TBLFJOR20GRY-UK,14316,fjord-rechthoekige-eettafel-eikenhout-en-grijs,"Fjord rechthoekige eettafel, eiken en grijs",29900,made,0,0,34.0000,158 x 89 x 15cm,Grijs,
TBLFJOR32ZOK-UK,19326,fjord-vierkante-eettafel-eiken,"Fjord vierkante eettafel, eiken",14900,made,75,81,17.0000,14 x 87 x 77cm,Licht hout,
TBLFJOR33GRY-UK,19331,fjord-vierkante-eettafel-eiken-en-grijs,"Fjord vierkante eettafel, eiken en grijs",14900,made,75,81,17.0000,14 x 87 x 77cm,"Grijs,Licht hout",
TBLFJOR34BLU-UK,19336,fjord-vierkante-eettafel-eiken-en-blauw,"Fjord vierkante eettafel, eiken en blauw",15900,made,75,81,17.0000,14 x 87 x 77cm,"Blauw,Licht hout",
TBLFJOR35ORA-UK,19341,fjord-vierkante-eettafel-eiken-en-oranjerood,"Fjord vierkante eettafel, eiken en oranjerood",15900,made,75,81,17.0000,14 x 87 x 77cm,"Rood,Oranje,Licht hout",
TBLFJOR36ZOK-UK,19346,fjord-rechthoekige-eettafel-eiken,"Fjord rechthoekige eettafel, eiken",24900,made,75,151,34.0000,156 x 87 x 13.5 cm,Licht hout,
TBLFJOR37GRY-UK,19351,fjord-rechthoekige-eettafel-eiken-en-grijs,"Fjord rechthoekige eettafel, eiken en grijs",24900,made,75,151,34.0000,13 x 157 x 87cm,"Grijs,Licht hout",
TBLFJOR38BLU-UK,19356,fjord-rechthoekige-eettafel-eiken-en-blauw,"Fjord rechthoekige eettafel, eiken en blauw",24900,made,75,151,34.0000,13 x 157 x 87cm,"Blauw,Licht hout",
TBLFJOR39ORA-UK,19361,fjord-rechthoekige-eettafel-eiken-en-oranjerood,"Fjord rechthoekige eettafel, eiken en oranjerood",24900,made,75,151,34.0000,13 x 157 x 87cm,"Rood,Oranje,Licht hout",
TBLFJOR45ZOK-UK,25906,fjord-vierkante-eettafel-in-eiken,"Fjord vierkante eettafel, eiken",15900,made,75,81,23.0000,14 x 87 x 77cm,Licht hout,
TBLFJOR46GRY-UK,25911,fjord-vierkante-eettafel-in-eiken-en-grijs,"Fjord vierkante eettafel, eiken en grijs",15900,made,75,81,23.0000,14 x 87 x 77cm,"Grijs,Licht hout",
TBLFJOR47BLU-UK,25916,fjord-vierkante-eettafel-in-eiken-en-blauw,"Fjord vierkante eettafel, eiken en blauw",15900,made,75,81,23.0000,14 x 87 x 77cm,"Blauw,Licht hout",
TBLFJOR48ORA-UK,25921,fjord-vierkante-eetafel-in-eiken-en-oranjerood,"Fjord vierkante eettafel, eiken en oranjerood",9900,made,75,81,23.0000,14 x 87 x 77cm,"Rood,Oranje,Licht hout",
TBLFJOR49WHI-UK,25926,fjord-vierkante-eettafel-in-eiken-en-wit,"Fjord vierkante eettafel, eiken en wit",29900,made,75,81,23.0000,14 x 87 x 77cm,"Wit,Licht hout",
TBLFJOR50ZOK-UK,25931,fjord-rechthoekige-eettafel-in-eiken,"Fjord rechthoekige eettafel, eiken",29900,made,75,151,34.0000,13 x 157 x 87cm,Licht hout,
TBLFJOR51GRY-UK,25936,fjord-rechthoekige-eettafel-in-eiken-en-grijs,"Fjord rechthoekige eettafel, eiken en grijs",29900,made,75,151,34.0000,13 x 157 x 87cm,"Grijs,Licht hout",
TBLFJOR52BLU-UK,25941,fjord-rechthoekige-eettafel-in-eiken-en-blauw,"Fjord rechthoekige eettafel, eiken en blauw",19900,made,75,151,34.0000,13 x 157 x 87cm,"Blauw,Licht hout",
TBLFJOR53ORA-UK,25946,fjord-rechthoekige-eettafel-in-eiken-en-oranjerood,"Fjord rechthoekige eettafel, eiken en oranjerood",29900,made,75,151,34.0000,13 x 157 x 87cm,"Rood,Oranje,Licht hout",
TBLFJOR54WHI-UK,25951,fjord-rechthoekige-eettafel-eiken-en-wit,"Fjord rechthoekige eettafel, eiken en wit",29900,made,75,151,34.0000,13 x 157 x 87cm,"Wit,Licht hout",
TBLFJOR60ZOK-UK,38176,fjord-een-rechthoekige-eettafel-in-eiken,"Fjord rechthoekige eettafel, eiken",29900,made,75,151,34.0000,13 x 157 x 87cm,Licht hout,"Eiken,Hout"
TBLFJOR61GRY-UK,38177,fjord-een-rechthoekige-eettafel-eiken-en-grijs,"Fjord rechthoekige eettafel, eiken en grijs",29900,made,75,151,34.0000,13 x 157 x 87cm,"Grijs,Licht hout","Eiken,Hout"
TBLFJOR62WHI-UK,38178,fjord-rechthoekige-eettafel-in-eiken-en-wit,"Fjord rechthoekige eettafel, eiken en wit",27900,made,75,151,34.0000,13 x 157 x 87cm,"Wit,Licht hout","Eiken,Hout"
TBLFJOR63BLU-UK,38179,fjord-rechthoekige-eettafel-eiken-blauw,"Fjord rechthoekige eettafel, eiken en blauw",29900,made,75,151,34.0000,13 x 157 x 87cm,"Blauw,Licht hout","Eiken,Hout"
TBLFJOR64PNK-UK,38180,fjord-rechthoekige-eettafel-eiken-en-zachtroze,"Fjord rechthoekige eettafel, eiken en zachtroze",32900,made,75,151,34.0000,13 x 157 x 87cm,"Roze,Licht hout",
TBLFJOR65ZOK-UK,38181,vierkante-eettafel-fjord-eiken,"Fjord vierkante eettafel, eiken",12900,made,75,81,23.0000,14 x 87 x 77cm,Licht hout,"Eiken,Hout"
