product_id,detail_url,category,competitor,sales_price,original_price,Lichtbron,Hoogte,Breedte,Diepte,Kleur,Kap ,Hoogte Armleuning,Stof,Poten,Stoeldiepte,Zitdiepte,Stoelhoogte,Zithoogte,Zitting,Lengte,Bovendeel,Oppervlakte,Onderstel,Rughoogte,Diepte chaise longue,Zitdiepte chaise longue,Breedte: 238 cm Rygh›jde,Opmerking,Zitcomfort,Breedte armleuning,Diepte chaiselong,Zitdiepte/chaiselong,Diepte open einde,Zitdiepte open einde,Breedte armleuningen,Rygh›jde,Breedte chaiselong,Afmetingen uitgeklapt,Afmetingen Matras,Matras,Afmetingen uitegeklapt,Materialen matras,Bekleding,Armsteun,Afmetingen matras,Diepte: 96,Breedte 3 pers. deel,Breedte 2 pers. deel,Zitdiepte/chaise longue,Breedte 3 pers. met chaise.,Breedte 2 pers. Deel,Diepte Open End,Zitdiepte incl Open End,Breedte 3 pers.,Breedte 2 pers. deel met chaise,Breedte 2 « pers. deel,Breedte 2 pers. del,Breedte 2« pers. deel,Breedte 3 pers. met chais.,Kap,Kap,Kap Ø,Diameter,Productinformatie,Land van herkomst,Boog Hoogte,Voet ,Voet,Kuip
02-019-25_10612345,https://www.bolia.com/nl-nl/producten/02-019-25_10612345,dining_chairs,bolia,986,986,,46/79 cm,62 cm,55 cm,Green,,66 cm,Novel - Stof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_2806845,https://www.bolia.com/nl-nl/producten/02-019-20_2806845,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Light Grey,,66 cm,Ritz - Stof,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_8112234,https://www.bolia.com/nl-nl/producten/02-019-20_8112234,dining_chairs,bolia,776,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_2807242,https://www.bolia.com/nl-nl/producten/02-019-20_2807242,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Petrol,,66 cm,Nantes - Stof,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-112-01_10562124,https://www.bolia.com/nl-nl/producten/02-112-01_10562124,dining_chairs,bolia,461,461,,,40 cm,,,,,,,37 cm,,63 cm,,,,Zwart leer,,Zwartgelakt staal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7839002,https://www.bolia.com/nl-nl/producten/02-019-20_7839002,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Light Brown,,66 cm,Fabric Pure,"Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-15_1279922,https://www.bolia.com/nl-nl/producten/02-092-15_1279922,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-075-40_10732073,https://www.bolia.com/nl-nl/producten/02-075-40_10732073,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7776914,https://www.bolia.com/nl-nl/producten/02-019-20_7776914,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Light Green Melange,,66 cm,Devide - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-10_1757552,https://www.bolia.com/nl-nl/producten/02-111-10_1757552,dining_chairs,bolia,293,293,,4 cm,,40 cm,Light Beige,,,London - Stof,,,,,,,160 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-104-01_6433703,https://www.bolia.com/nl-nl/producten/02-104-01_6433703,dining_chairs,bolia,251,335,,,"51,3 cm",,,,,,Black,50 cm,44 cm,"78,2 cm",46 cm,"Witgekalkt eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-10_10612273,https://www.bolia.com/nl-nl/producten/02-111-10_10612273,dining_chairs,bolia,325,325,,4 cm,,40 cm,Blue,,,Novel - Stof,,,,,,,160 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-106-10_7778445,https://www.bolia.com/nl-nl/producten/02-106-10_7778445,dining_chairs,bolia,745,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-116-01_6431560,https://www.bolia.com/nl-nl/producten/02-116-01_6431560,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7775396,https://www.bolia.com/nl-nl/producten/02-019-20_7775396,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Dark Blue,,66 cm,Ferb - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_8112625,https://www.bolia.com/nl-nl/producten/02-019-20_8112625,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Sea green,,66 cm,London - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7775050,https://www.bolia.com/nl-nl/producten/02-019-20_7775050,dining_chairs,bolia,829,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-05_10615124,https://www.bolia.com/nl-nl/producten/02-092-05_10615124,dining_chairs,bolia,430,430,,,42 cm,,Green,,,Novel - Stof,"Poten van geolied eiken
",50 cm,"38,7 cm",85 cm,"45,4 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7774266,https://www.bolia.com/nl-nl/producten/02-019-20_7774266,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Beige,,66 cm,Devide - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6585696,https://www.bolia.com/nl-nl/producten/02-019-20_6585696,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Light Blue,,66 cm,Laine - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7777276,https://www.bolia.com/nl-nl/producten/02-019-20_7777276,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Light Grey,,66 cm,Nantes - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-05_10731739,https://www.bolia.com/nl-nl/producten/02-092-05_10731739,dining_chairs,bolia,566,566,,,42 cm,,Black,,,Quattro Traceable - Leer,"Poten van witgeolied eiken
",50 cm,"38,7 cm",85 cm,"45,4 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_13083157,https://www.bolia.com/nl-nl/producten/02-019-20_13083157,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Light Brown,,66 cm,Fabric Pure,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10733190,https://www.bolia.com/nl-nl/producten/02-019-20_10733190,dining_chairs,bolia,997,997,,46/79 cm,62 cm,55 cm,Dark Brown,,66 cm,Quattro Traceable - Leer,"Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-103-02_10732796,https://www.bolia.com/nl-nl/producten/02-103-02_10732796,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_8112613,https://www.bolia.com/nl-nl/producten/02-019-20_8112613,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Sand,,66 cm,Fabric Pure,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_13082642,https://www.bolia.com/nl-nl/producten/02-019-20_13082642,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Dust Green,,66 cm,Baize - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6559692,https://www.bolia.com/nl-nl/producten/02-019-20_6559692,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Light Grey,,66 cm,London - Stof,"Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7839022,https://www.bolia.com/nl-nl/producten/02-019-20_7839022,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Light Grey,,66 cm,Baize - Stof,"Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-103-01_6788588,https://www.bolia.com/nl-nl/producten/02-103-01_6788588,dining_chairs,bolia,590,590,,,55 cm,,,,69 cm,,,"47,5 cm",44 cm,"74,5 cm",45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_3849830,https://www.bolia.com/nl-nl/producten/02-019-20_3849830,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Beige,,66 cm,Devide - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_12517232,https://www.bolia.com/nl-nl/producten/02-019-20_12517232,dining_chairs,bolia,955,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7777260,https://www.bolia.com/nl-nl/producten/02-019-20_7777260,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Light Grey,,66 cm,Ferb - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-05_12561723,https://www.bolia.com/nl-nl/producten/02-092-05_12561723,dining_chairs,bolia,430,430,,,42 cm,,Brown,,,Axus - Stof,"Poten van zwartgebeitst eiken
",50 cm,"38,7 cm",85 cm,"45,4 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6559104,https://www.bolia.com/nl-nl/producten/02-019-20_6559104,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Grey,,66 cm,Laine - Stof,"Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-106-10_3391329,https://www.bolia.com/nl-nl/producten/02-106-10_3391329,dining_chairs,bolia,808,808,,,62 cm,,,,66/72 cm,,Devide - Stof,54 cm,44 cm,84 cm,"46,5 cm",Charcoal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-104-05_13326987,https://www.bolia.com/nl-nl/producten/02-104-05_13326987,dining_chairs,bolia,419,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7839370,https://www.bolia.com/nl-nl/producten/02-019-20_7839370,dining_chairs,bolia,776,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_12242740,https://www.bolia.com/nl-nl/producten/02-019-20_12242740,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Green Grey,,66 cm,Axus - Stof,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-015-16_8139268,https://www.bolia.com/nl-nl/producten/02-015-16_8139268,dining_chairs,bolia,398,398,,,"39,5 cm",,,,,,Gerookt eiken,41 cm,,104 cm,"73,5 cm","Zitting van laminaat, wit
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6559647,https://www.bolia.com/nl-nl/producten/02-019-20_6559647,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Light Brown,,66 cm,Laine - Stof,"Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-307-05_4094617,https://www.bolia.com/nl-nl/producten/02-307-05_4094617,dining_chairs,bolia,429,429,,,"54,5 cm",,Stone Grey,,,,,42 cm,81 cm,"51,5 cm",45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10608209,https://www.bolia.com/nl-nl/producten/02-019-20_10608209,dining_chairs,bolia,881,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_5894712,https://www.bolia.com/nl-nl/producten/02-019-20_5894712,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-086-01_6433702,https://www.bolia.com/nl-nl/producten/02-086-01_6433702,dining_chairs,bolia,199,199,,,48 cm,,,,,,"Poten van Zwartgelakt staal
",55 cm,44 cm,85 cm,48 cm,"Zwartgelakt 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7775322,https://www.bolia.com/nl-nl/producten/02-019-20_7775322,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Curry,,66 cm,Ritz - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-015-11_337973,https://www.bolia.com/nl-nl/producten/02-015-11_337973,dining_chairs,bolia,514,514,,,41 cm,,Light Grey melange,,,Qual - Stof,"Poten van geolied walnoot
",42 cm,37 cm,82 cm,47 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-15_6586196,https://www.bolia.com/nl-nl/producten/02-092-15_6586196,dining_chairs,bolia,559,559,,,"54,1 cm",,Antracit,,67 cm,Fabric Texas,"Poten van geolied walnoot
","49,5 cm","39,8 cm",85 cm,"44,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10608874,https://www.bolia.com/nl-nl/producten/02-019-20_10608874,dining_chairs,bolia,745,745,,46/79 cm,62 cm,55 cm,Grey,,66 cm,Fawn - Stof,"Geolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-106-10_1757345,https://www.bolia.com/nl-nl/producten/02-106-10_1757345,dining_chairs,bolia,745,745,,,62 cm,,,,66/72 cm,,London - Stof,54 cm,44 cm,84 cm,"46,5 cm",Multi Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-015-11_10731739,https://www.bolia.com/nl-nl/producten/02-015-11_10731739,dining_chairs,bolia,577,577,,,41 cm,,Black,,,Quattro Traceable - Leer,"Poten van witgeolied eiken
",42 cm,37 cm,82 cm,47 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-015-18_10585719,https://www.bolia.com/nl-nl/producten/02-015-18_10585719,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-307-01_1838654,https://www.bolia.com/nl-nl/producten/02-307-01_1838654,dining_chairs,bolia,309,309,,,"54,5 cm",,,,,,"Poten van chroom
","51,5 cm",42 cm,81 cm,45 cm,"Zitting van mat, gelakt walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-05_6585665,https://www.bolia.com/nl-nl/producten/02-092-05_6585665,dining_chairs,bolia,409,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_1239374,https://www.bolia.com/nl-nl/producten/02-019-20_1239374,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Dark Grey Melange,,66 cm,Qual - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-015-11_10731738,https://www.bolia.com/nl-nl/producten/02-015-11_10731738,dining_chairs,bolia,629,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10611992,https://www.bolia.com/nl-nl/producten/02-019-20_10611992,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Forest Green,,66 cm,Ritz - Stof,"Geolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_5117963,https://www.bolia.com/nl-nl/producten/02-019-20_5117963,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Bordeaux,,66 cm,Devide - Stof,"Geolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10608875,https://www.bolia.com/nl-nl/producten/02-019-20_10608875,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Grey,,66 cm,Memory - Stof,"Geolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7775548,https://www.bolia.com/nl-nl/producten/02-019-20_7775548,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Dark Grey,,66 cm,Laine - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-086-01_6433703,https://www.bolia.com/nl-nl/producten/02-086-01_6433703,dining_chairs,bolia,199,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_8135019,https://www.bolia.com/nl-nl/producten/02-019-20_8135019,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Sea green,,66 cm,London - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7777037,https://www.bolia.com/nl-nl/producten/02-019-20_7777037,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Light Grey Melange,,66 cm,Qual - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_12288941,https://www.bolia.com/nl-nl/producten/02-019-20_12288941,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Grey yellow,,66 cm,Axus - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_4091805,https://www.bolia.com/nl-nl/producten/02-019-20_4091805,dining_chairs,bolia,829,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10933760,https://www.bolia.com/nl-nl/producten/02-019-20_10933760,dining_chairs,bolia,745,745,,46/79 cm,62 cm,55 cm,Antracit,,66 cm,Fawn - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6560213,https://www.bolia.com/nl-nl/producten/02-019-20_6560213,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Rosa,,66 cm,London - Stof,"Geolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-106-15_10971866,https://www.bolia.com/nl-nl/producten/02-106-15_10971866,dining_chairs,bolia,598,598,,,Cm,,,,66/72 cm,,London - Stof,51 cm,44 cm,83 cm,"45,5 cm",Sea green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-15_337541,https://www.bolia.com/nl-nl/producten/02-092-15_337541,dining_chairs,bolia,587,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-112-02_3486333,https://www.bolia.com/nl-nl/producten/02-112-02_3486333,dining_chairs,bolia,419,419,,,42 cm,,,,,,,40 cm,,73 cm,,,,Witgekalkt eiken,,Zwartgelakt staal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10732104,https://www.bolia.com/nl-nl/producten/02-019-20_10732104,dining_chairs,bolia,997,997,,46/79 cm,62 cm,55 cm,Cognac,,66 cm,Quattro Traceable - Leer,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7839166,https://www.bolia.com/nl-nl/producten/02-019-20_7839166,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-20_6369382,https://www.bolia.com/nl-nl/producten/02-111-20_6369382,dining_chairs,bolia,369,369,,4 cm,,40 cm,Dark Blue,,,Laine - Stof,,,,,,,90 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-15_10731739,https://www.bolia.com/nl-nl/producten/02-092-15_10731739,dining_chairs,bolia,703,703,,,"54,1 cm",,Black,,67 cm,Quattro Traceable - Leer,"Poten van witgeolied eiken
","49,5 cm","39,8 cm",85 cm,"44,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_7839189,https://www.bolia.com/nl-nl/producten/02-019-20_7839189,dining_chairs,bolia,829,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-106-10_7839438,https://www.bolia.com/nl-nl/producten/02-106-10_7839438,dining_chairs,bolia,745,745,,,62 cm,,,,66/72 cm,,London - Stof,54 cm,44 cm,84 cm,"46,5 cm",Sea green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_3849866,https://www.bolia.com/nl-nl/producten/02-019-20_3849866,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Grey,,66 cm,Ritz - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_12288869,https://www.bolia.com/nl-nl/producten/02-019-20_12288869,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Brown,,66 cm,Axus - Stof,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-15_12561723,https://www.bolia.com/nl-nl/producten/02-092-15_12561723,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6379551,https://www.bolia.com/nl-nl/producten/02-019-20_6379551,dining_chairs,bolia,955,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-20_183,https://www.bolia.com/nl-nl/producten/02-111-20_183,dining_chairs,bolia,199,199,,4 cm,,40 cm,Dark Grey Melange,,,Qual - Stof,,,,,,,90 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_12288890,https://www.bolia.com/nl-nl/producten/02-019-20_12288890,dining_chairs,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-111-06_6868180,https://www.bolia.com/nl-nl/producten/02-111-06_6868180,dining_chairs,bolia,669,669,,45 cm,40 cm,,,,,,,,,,,,90 cm,Zitting van eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10732112,https://www.bolia.com/nl-nl/producten/02-019-20_10732112,dining_chairs,bolia,997,997,,46/79 cm,62 cm,55 cm,Dark Brown,,66 cm,Quattro Traceable - Leer,Gerookt geolied eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6585697,https://www.bolia.com/nl-nl/producten/02-019-20_6585697,dining_chairs,bolia,955,955,,46/79 cm,62 cm,55 cm,Light Brown,,66 cm,Laine - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_6585678,https://www.bolia.com/nl-nl/producten/02-019-20_6585678,dining_chairs,bolia,829,829,,46/79 cm,62 cm,55 cm,Grey,,66 cm,Dawn - Stof,Zwart gelakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10608224,https://www.bolia.com/nl-nl/producten/02-019-20_10608224,dining_chairs,bolia,881,881,,46/79 cm,62 cm,55 cm,Bordeaux,,66 cm,Novel - Stof,"Witgeolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_12561765,https://www.bolia.com/nl-nl/producten/02-019-20_12561765,dining_chairs,bolia,829,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-092-01_6786242,https://www.bolia.com/nl-nl/producten/02-092-01_6786242,dining_chairs,bolia,325,325,,,42 cm,,,,,,"Poten van geolied walnoot
",50cm,"38,7cm",85 cm,"45,4 cm","Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_10608879,https://www.bolia.com/nl-nl/producten/02-019-20_10608879,dining_chairs,bolia,776,776,,46/79 cm,62 cm,55 cm,Grey,,66 cm,Fabric Dove,"Geolied walnoot
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-019-20_12438736,https://www.bolia.com/nl-nl/producten/02-019-20_12438736,dining_chairs,bolia,881,881,,46/79 cm,62 cm,55 cm,Beige,,66 cm,Bergo - Stof,"Geolied eiken
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
